CLASS_ID,LC_TYPE,YEAR,AVE,B2,B3,B4,B5,B6,B7,B10,DIF,EVI,HH,HH_ASM,HH_CON,HH_COR,HH_DIS,HH_ENT,HH_IDM,HH_SAVG,HH_VAR,HV,HV_ASM,HV_CON,HV_COR,HV_DIS,HV_ENT,HV_IDM,HV_SAVG,HV_VAR,LSWI,NDI,NDTI,NDVI,NLI,RT1,RT2,SATVI,Random
0,FOR,2015,2918.5,0.09403907,0.07733368,0.050969407,0.32295978,0.16081047,0.06736634,296.35675,2121,0.736316506,-8.546134,0.104166667,3165559.979,-0.179707459,1532.229167,2.282174096,1.58298E-05,-15525.0625,1312704.123,-13.837866,0.104166667,3165559.979,-0.179707459,1532.229167,2.282174096,1.58298E-05,-15525.0625,1312704.123,0.33517835,0.36337158,0.4095251,0.7273847,1266.5723,2.14155,0.4669515,0.375666883,0.159410228
0,FOR,2015,5417,0.090911746,0.07306449,0.045378204,0.2883029,0.11820075,0.049111683,296.27325,3398,0.69112122,-6.826984,0.104166667,2268247.708,-0.041421199,1229.666667,2.282174096,4.65431E-06,-13500.54167,1103463.808,-12.610429,0.104166667,2268247.708,-0.041421199,1229.666667,2.282174096,4.65431E-06,-13500.54167,1103463.808,0.41845173,0.31364223,0.41293445,0.7280145,2442.061,1.9139322,0.52248454,0.297127594,0.159410228
0,FOR,2015,4433,0.09089863,0.07161865,0.0447513,0.26289463,0.12749363,0.052531205,296.33496,3442,0.641852735,-7.456883,0.104166667,2037201.146,0.186670146,1195.604167,2.282174096,4.70893E-06,-15693.64583,1311163.083,-13.150513,0.104166667,2037201.146,0.186670146,1195.604167,2.282174096,4.70893E-06,-15693.64583,1311163.083,0.34683675,0.3882247,0.4164005,0.7090727,1882.4326,2.269174,0.440689,0.326335875,0.159410228
0,FOR,2015,2836.5,0.092493236,0.075271316,0.046990138,0.28550565,0.12928516,0.05401043,296.37003,445,0.682450006,-10.093979,0.104166667,4188929.458,-0.367198612,1847.166667,2.282174096,1.41086E-06,-16712.75,1542166.591,-13.169527,0.104166667,4188929.458,-0.367198612,1847.166667,2.282174096,1.41086E-06,-16712.75,1542166.591,0.37662476,0.07844174,0.41067398,0.717349,1409.5233,1.1702372,0.85452765,0.319616442,0.159410228
0,FOR,2015,5690,0.094626576,0.07727757,0.048595108,0.36435542,0.1457746,0.054222845,295.80304,3426,0.834261736,-6.433541,0.104166667,3992226.771,0.117134477,1732.1875,2.282174096,2.1198E-06,-12129.3125,2356969.132,-11.153516,0.104166667,3992226.771,0.117134477,1732.1875,2.282174096,2.1198E-06,-12129.3125,2356969.132,0.4284806,0.30105448,0.45776463,0.7646444,2587.1467,1.8614534,0.53721464,0.354189871,0.297475965
0,FOR,2015,6161,0.09537916,0.07955735,0.049915913,0.3694809,0.14257227,0.052357778,296.24423,2770,0.837757019,-5.42805,0.104166667,3410129.188,-0.238118962,1519.354167,2.282174096,3.08868E-05,-9539.104167,1375112.77,-10.158027,0.104166667,3410129.188,-0.238118962,1519.354167,2.282174096,3.08868E-05,-9539.104167,1375112.77,0.4431349,0.22480117,0.46280444,0.7619633,2924.8252,1.5799832,0.6329181,0.340172207,0.297475965
0,FOR,2015,5094.5,0.09449269,0.07923799,0.04957478,0.38909143,0.14879659,0.05652101,295.55753,2649,0.868022711,-5.866335,0.104166667,3392277.479,0.270028181,1605.604167,2.282174096,3.43993E-06,-11532.35417,2260595.144,-10.922139,0.104166667,3392277.479,0.270028181,1605.604167,2.282174096,3.43993E-06,-11532.35417,2260595.144,0.44673768,0.25998625,0.4494285,0.77397496,2375.0742,1.7026526,0.5873189,0.356401251,0.297475965
0,FOR,2015,7780,0.09588504,0.07974954,0.050701935,0.38195422,0.15093179,0.055205084,295.87708,7386,0.856366809,-3.0421574,0.104166667,2653340.125,-0.179011351,1332.875,2.282174096,3.14739E-05,-9572.666667,1067406.233,-10.714383,0.104166667,2653340.125,-0.179011351,1332.875,2.282174096,3.14739E-05,-9572.666667,1067406.233,0.4335307,0.47467867,0.4643842,0.7656248,3013.5059,2.8071935,0.35622767,0.356346898,0.297475965
0,FOR,2015,6743,0.094668835,0.07718912,0.04893507,0.34308308,0.13809663,0.05332775,295.9723,4582,0.793555727,-4.6271424,0.104166667,5095401.896,0.048964938,1929.5625,2.282174096,3.06087E-06,-11717.89583,2647152.869,-10.824514,0.104166667,5095401.896,0.048964938,1929.5625,2.282174096,3.06087E-06,-11717.89583,2647152.869,0.4260081,0.33975974,0.4428322,0.75034285,2982.3052,2.0292003,0.49280494,0.333413776,0.297475965
0,FOR,2015,7020,0.097537816,0.08016129,0.05357417,0.36562562,0.14785817,0.05859309,295.67303,4502,0.816429504,-4.498329,0.104166667,4082586.792,-0.2176076,1538.166667,2.282174096,3.47369E-05,-10246.04167,1813223.411,-10.599164,0.104166667,4082586.792,-0.2176076,1538.166667,2.282174096,3.47369E-05,-10246.04167,1813223.411,0.42409799,0.32065526,0.43237847,0.74439794,3149.1025,1.9440135,0.51439977,0.334901707,0.297475965
