system:index,B1,B2,B3,B4,B5,B6,B7,ClassID,EVI,LSWI,NDTI,NDVI,SATVI,random,.geo
1_1_1_1_1_1_2_31_3,0.106841356,0.085984595,0.059830714,0.32025713,0.11757148,293.3249,0.040027026,2,0.741591140674524,0.46293378,0.492038,0.6851743,0.22479723968403387,0.16005733818754664,
1_1_1_1_1_1_2_31_4,0.106841356,0.08360372,0.062695265,0.32204163,0.12329245,293.76892,0.043048628,2,0.7228940883927094,0.4462923,0.48240533,0.6740876,0.22851538906618118,0.16005733818754664,
1_1_1_1_1_1_2_31_5,0.10117598,0.07797007,0.055740148,0.32582378,0.11930962,293.3241,0.039091,2,0.7490298547869423,0.4639377,0.5064287,0.70783323,0.24971452289201035,0.16005733818754664,
1_1_1_1_1_1_2_31_6,0.106841356,0.085984595,0.059830714,0.32025713,0.11757148,293.3249,0.040027026,2,0.741591140674524,0.46293378,0.492038,0.6851743,0.22479723968403387,0.16005733818754664,
1_1_1_1_1_1_2_31_7,0.106841356,0.08360372,0.062695265,0.32204163,0.12329245,293.76892,0.043048628,2,0.7228940883927094,0.4462923,0.48240533,0.6740876,0.22851538906618118,0.16005733818754664,
1_1_1_1_1_1_2_31_8,0.10117598,0.07797007,0.055740148,0.32582378,0.11930962,293.3241,0.039091,2,0.7490298547869423,0.4639377,0.5064287,0.70783323,0.24971452289201035,0.16005733818754664,
1_1_1_1_1_1_2_32_0,0.11395424,0.08815395,0.06436957,0.3164114,0.12207102,293.3249,0.043291938,2,0.7430723953007866,0.44321135,0.47640103,0.6619077,0.2172268801112405,0.039865486248107485,
1_1_1_1_1_1_2_32_1,0.113235205,0.08769116,0.063129574,0.30342305,0.12453112,293.5469,0.04696432,2,0.7212239083883283,0.41801655,0.45229656,0.6555497,0.22978412061591352,0.039865486248107485,
1_1_1_1_1_1_2_32_2,0.11455999,0.08952389,0.06442424,0.3164114,0.1317503,293.3249,0.049327757,2,0.7466225436364909,0.41204125,0.45517686,0.6616691,0.244444191103915,0.039865486248107485,
1_1_1_1_1_1_2_32_3,0.11395424,0.08815395,0.06436957,0.3164114,0.12207102,293.3249,0.043291938,2,0.7430723953007866,0.44321135,0.47640103,0.6619077,0.2172268801112405,0.039865486248107485,
1_1_1_1_1_1_2_32_4,0.113235205,0.08769116,0.063129574,0.30342305,0.12453112,293.5469,0.04696432,2,0.7212239083883283,0.41801655,0.45229656,0.6555497,0.22978412061591352,0.039865486248107485,
1_1_1_1_1_1_2_32_5,0.11455999,0.08952389,0.06442424,0.3164114,0.1317503,293.3249,0.049327757,2,0.7466225436364909,0.41204125,0.45517686,0.6616691,0.244444191103915,0.039865486248107485,
1_1_1_1_1_1_2_36_0,0.11121151,0.085948505,0.061448507,0.32422468,0.1280032,294.65213,0.04637889,2,0.7649254058284587,0.43389958,0.46807736,0.68134415,0.24759498739904764,0.31171252119556414,
1_1_1_1_1_1_2_36_1,0.10930094,0.085473575,0.062595755,0.32937112,0.12832522,294.65213,0.048374645,2,0.7534421797615954,0.43925607,0.45246542,0.6806069,0.2430646163193485,0.31171252119556414,
1_1_1_1_1_1_2_36_2,0.10844468,0.084998645,0.061073627,0.32889253,0.13117343,294.65213,0.050022524,2,0.7591245866185697,0.4297625,0.44786268,0.68677473,0.25785204012041846,0.31171252119556414,
1_1_1_1_1_1_2_36_3,0.110499784,0.0852587,0.062708475,0.3382086,0.13746609,294.2105,0.05136808,2,0.7776241213427617,0.42201638,0.45594507,0.6871748,0.26755530625106694,0.31171252119556414,
1_1_1_1_1_1_2_36_4,0.108537406,0.08301589,0.05938022,0.3346548,0.13122499,294.65213,0.046612497,2,0.7847897122044832,0.4366573,0.47578546,0.69860435,0.26618523804211747,0.31171252119556414,
1_1_1_1_1_1_2_36_5,0.10691761,0.085518755,0.061069537,0.33158502,0.13452245,294.65213,0.049855985,2,0.7546853035854799,0.42278355,0.4591994,0.6889401,0.26714923463127915,0.31171252119556414,
1_1_1_1_1_1_2_37_0,0.109064564,0.08589118,0.06425193,0.3254343,0.1308369,294.65213,0.04620085,2,0.7312250466271604,0.42649502,0.47806785,0.6702376,0.2429957444736991,0.4448325566157916,
1_1_1_1_1_1_2_37_1,0.11121151,0.085833855,0.06339231,0.31741866,0.12148636,293.76892,0.04728559,2,0.7352969973724228,0.44641164,0.43965107,0.6670668,0.21949676375513186,0.4448325566157916,
1_1_1_1_1_1_2_37_2,0.1076328,0.081620306,0.060752325,0.32026714,0.12362678,294.2105,0.04430022,2,0.7393288921157881,0.44298953,0.47238716,0.68110645,0.2383059318762006,0.4448325566157916,
1_1_1_1_1_1_2_37_3,0.11114006,0.08573363,0.062533125,0.32942075,0.12827899,294.2105,0.04941352,2,0.7659772067432313,0.43946227,0.44383112,0.6809159,0.24309881363934563,0.4448325566157916,
1_1_1_1_1_1_2_37_4,0.109064564,0.084754854,0.062500365,0.32499686,0.12711783,294.2105,0.04768797,2,0.7440251803430462,0.4376744,0.45438915,0.67741513,0.24010394604562985,0.4448325566157916,
1_1_1_1_1_1_2_37_5,0.10902643,0.083207525,0.06098231,0.32084945,0.12151587,294.2105,0.04403655,2,0.7475652010737127,0.45060852,0.46800476,0.6805802,0.23098935537201465,0.4448325566157916,
1_1_1_1_1_1_2_37_6,0.10967303,0.085948505,0.061673936,0.33348632,0.13452002,293.76892,0.049531452,2,0.7713333555671269,0.42513588,0.46176523,0.6878536,0.2644436478284136,0.4448325566157916,
1_1_1_1_1_1_2_37_7,0.111287564,0.085833855,0.06339231,0.3276277,0.13103037,294.65213,0.050022524,2,0.7564063488642313,0.42863593,0.4474264,0.67575926,0.2469583781510134,0.4448325566157916,
1_1_1_1_1_1_2_37_8,0.109064564,0.08492961,0.06300008,0.32283324,0.12916061,293.5469,0.05203846,2,0.735779866762092,0.4284851,0.42562112,0.67343366,0.24320566655773285,0.4448325566157916,
1_1_1_1_1_1_2_41_0,0.10223595,0.07748169,0.05382387,0.35618073,0.12181961,294.65137,0.043132506,2,0.8285072266267947,0.49029487,0.47702998,0.7374475,0.2660280569632643,0.28644974849583416,
1_1_1_1_1_1_2_41_1,0.099813744,0.07464023,0.052262053,0.3593455,0.121659435,295.09137,0.040236622,2,0.8305705645592112,0.49414474,0.50293267,0.7460588,0.2735855556338869,0.28644974849583416,
1_1_1_1_1_1_2_41_2,0.10142289,0.07693093,0.05242464,0.36689055,0.12200399,294.65137,0.03975993,2,0.853815382614864,0.50089854,0.5084203,0.7499512,0.2738564434955446,0.28644974849583416,
1_1_1_1_1_1_2_41_3,0.10173002,0.077436864,0.052924104,0.3484283,0.12618423,294.21133,0.04645101,2,0.8181199545089374,0.46826425,0.46185946,0.73627114,0.2826308698883936,0.28644974849583416,
1_1_1_1_1_1_2_41_4,0.098037645,0.07708948,0.05103333,0.3552078,0.12084541,294.21133,0.042933263,2,0.8210941506608413,0.49230295,0.47571605,0.7487535,0.2769420538774268,0.28644974849583416,
1_1_1_1_1_1_2_41_5,0.09921914,0.07589622,0.053732924,0.35452485,0.1195835,294.65137,0.03975993,2,0.8061716242508294,0.49554357,0.500953,0.7367696,0.2602351046603695,0.28644974849583416,
1_1_1_1_1_1_2_42_0,0.0984589,0.07552244,0.051615793,0.3473279,0.12817882,295.3102,0.0433454,2,0.8048068985246473,0.46087483,0.49458566,0.7412377,0.2950735934005334,0.4580601664013709,
1_1_1_1_1_1_2_42_1,0.09921914,0.07630775,0.051707566,0.34551916,0.12607443,295.3102,0.044030786,2,0.8057394401973734,0.46532592,0.48231116,0.73965716,0.2885944328798104,0.4580601664013709,
1_1_1_1_1_1_2_42_2,0.10096978,0.07642552,0.051879466,0.34025818,0.13053754,295.3102,0.043241806,2,0.8061922237080976,0.44545996,0.5023366,0.73540175,0.3003474343206473,0.4580601664013709,
1_1_1_1_1_1_2_42_3,0.099979386,0.07871623,0.054747716,0.34551916,0.12937978,295.3102,0.045155052,2,0.7865830108149424,0.4551271,0.48256686,0.72644395,0.2830076779015026,0.4580601664013709,
1_1_1_1_1_1_2_42_4,0.099813744,0.08023351,0.054632816,0.33290222,0.13022092,295.09137,0.045744237,2,0.7627195894789862,0.4376402,0.4800762,0.71804965,0.28582406794238147,0.4580601664013709,
1_1_1_1_1_1_2_42_5,0.101564385,0.07821082,0.056042146,0.3301876,0.13399218,295.52905,0.047678184,2,0.7575526334083862,0.42267117,0.47511324,0.70979893,0.2892305224656537,0.4580601664013709,
1_1_1_1_1_1_2_46_0,0.103416145,0.07818795,0.056876507,0.33067837,0.12670863,294.21133,0.043354057,2,0.7636864871913819,0.44594565,0.49014026,0.7064854,0.26553429774845044,0.533762968242254,
1_1_1_1_1_1_2_46_1,0.104096726,0.079221636,0.057249438,0.3331428,0.124521196,294.21133,0.04677974,2,0.7698656271033175,0.45584008,0.4538297,0.70670813,0.2570369202868012,0.533762968242254,
1_1_1_1_1_1_2_46_2,0.10322708,0.07870479,0.055556662,0.33638775,0.12813562,295.09137,0.045221522,2,0.783984828123287,0.44831356,0.47828487,0.71650743,0.27563594076369285,0.533762968242254,
1_1_1_1_1_1_2_46_3,0.10173002,0.07799956,0.05523923,0.32338896,0.12335601,294.65137,0.044300273,2,0.7516678045760549,0.44775647,0.47153458,0.70821387,0.26353522437517385,0.533762968242254,
1_1_1_1_1_1_2_46_4,0.103315026,0.077811174,0.053863887,0.32975292,0.12448016,294.21133,0.04260422,2,0.7854952329315026,0.45191064,0.4900275,0.7191787,0.2736671552508195,0.533762968242254,
1_1_1_1_1_1_2_46_5,0.103365585,0.07799101,0.055556662,0.33606407,0.12794141,294.65137,0.044675194,2,0.784274435845232,0.4485349,0.48237664,0.7162731,0.2751564559070365,0.533762968242254,
1_1_1_1_1_1_2_46_6,0.099813744,0.07818795,0.056876507,0.32636306,0.12697347,295.09137,0.049614806,2,0.7330820860097984,0.43982688,0.4380736,0.7031804,0.26551959939192793,0.533762968242254,
1_1_1_1_1_1_2_46_7,0.101564385,0.07464023,0.056599975,0.32652354,0.12907836,295.09137,0.045996327,2,0.7461477286630697,0.43337217,0.47455195,0.70453405,0.27324211677880783,0.533762968242254,
1_1_1_1_1_1_2_46_8,0.10259663,0.079221636,0.057249438,0.3399225,0.12440857,293.76892,0.04260422,2,0.7732228016986386,0.46413848,0.48980892,0.71171457,0.25720701816294006,0.533762968242254,
1_1_1_1_1_1_2_48_0,0.105065405,0.08660796,0.06335231,0.30381578,0.104530916,292.87924,0.039738722,2,0.670981637477837,0.4880286,0.44910485,0.65491384,0.16603605743217706,0.10403382922493276,
1_1_1_1_1_1_2_48_1,0.103087656,0.085736185,0.061700597,0.31123608,0.105092116,292.87924,0.038405426,2,0.6868335450791229,0.49514773,0.46472356,0.6691095,0.17578229446092514,0.10403382922493276,
1_1_1_1_1_1_2_48_2,0.103087656,0.085736185,0.061700597,0.31123608,0.105092116,292.87924,0.038405426,2,0.6868335450791229,0.49514773,0.46472356,0.6691095,0.17578229446092514,0.10403382922493276,
1_1_1_1_1_1_2_48_3,0.104096726,0.085736185,0.059415933,0.30660564,0.09827116,293.3249,0.03409863,2,0.7003526917404722,0.51456267,0.48479742,0.6753419,0.1632922152090526,0.10403382922493276,
1_1_1_1_1_1_2_48_4,0.10202483,0.08315233,0.059889127,0.30716664,0.10079572,293.3249,0.03512623,2,0.6858796993185395,0.5058577,0.48314115,0.67367834,0.16985570627249563,0.10403382922493276,
1_1_1_1_1_1_2_48_5,0.10202483,0.08315233,0.059889127,0.30716664,0.10079572,293.3249,0.03512623,2,0.6858796993185395,0.5058577,0.48314115,0.67367834,0.16985570627249563,0.10403382922493276,
1_1_1_1_1_1_2_48_6,0.104581065,0.08390029,0.060969,0.31740278,0.103573516,293.10205,0.036841944,2,0.7132204368444467,0.5079366,0.47524378,0.67772967,0.1741880783321404,0.10403382922493276,
1_1_1_1_1_1_2_48_7,0.105065405,0.08327276,0.06213157,0.3196523,0.10215364,292.87924,0.036266536,2,0.7118148864460319,0.5156368,0.47599348,0.67451966,0.16383264276154935,0.10403382922493276,
1_1_1_1_1_1_2_48_8,0.105065405,0.08327276,0.06213157,0.3196523,0.10215364,292.87924,0.036266536,2,0.7118148864460319,0.5156368,0.47599348,0.67451966,0.16383264276154935,0.10403382922493276,
1_1_1_1_1_2_5_0,0.10189566,0.0833148,0.054632816,0.35844427,0.16694556,295.09137,0.06860094,3,0.8237625835311222,0.3644888,0.41751683,0.7354837,0.3722005212813226,0.611479484922944,
1_1_1_1_1_2_5_1,0.102371946,0.0833148,0.054632816,0.35844427,0.17155758,293.76892,0.065441296,3,0.8269664522214057,0.35261518,0.44775015,0.7354837,0.3825722159081183,0.611479484922944,
1_1_1_1_1_2_5_2,0.100524195,0.0833148,0.054249622,0.33380505,0.16707548,295.09137,0.06506402,3,0.7719358460335748,0.33287293,0.43944034,0.7204022,0.3748166409822538,0.611479484922944,
1_1_1_1_1_2_5_3,0.1021338,0.08407259,0.053123355,0.34539124,0.16623712,294.43015,0.066238284,3,0.8135475610103555,0.35016456,0.430148,0.7333932,0.3778767799098053,0.611479484922944,
1_1_1_1_1_2_5_4,0.10189566,0.08487242,0.054891028,0.34103996,0.17155758,293.76892,0.064431064,3,0.7894472015779794,0.33063442,0.45394775,0.72272426,0.3816059456691161,0.611479484922944,
1_1_1_1_1_2_5_5,0.10493664,0.08023351,0.054891028,0.33648813,0.17155758,293.76892,0.06860094,3,0.8010754755947315,0.32463723,0.42870283,0.71949947,0.3808608286918982,0.611479484922944,
1_1_1_1_1_2_5_6,0.10415974,0.08409361,0.057384722,0.33892497,0.16793726,294.43015,0.0660788,3,0.7802917250905929,0.33734554,0.4352627,0.71040463,0.36257988015493253,0.611479484922944,
1_1_1_1_1_2_5_7,0.10734897,0.08487242,0.06290175,0.3410906,0.17720252,293.3249,0.06408872,3,0.7614237222134821,0.3162073,0.46878538,0.6885993,0.35891391131694933,0.611479484922944,
1_1_1_1_1_2_5_8,0.103899546,0.08023351,0.054632816,0.32657015,0.16229683,295.09137,0.064277284,3,0.776856873005677,0.33602867,0.43261582,0.71336627,0.36276265766651317,0.611479484922944,
1_1_1_1_1_2_7_0,0.106049165,0.09118958,0.06509931,0.30985397,0.18053363,296.3998,0.07492021,3,0.6760572960066613,0.26371047,0.41343448,0.65276045,0.3548665742676519,0.34501265898414857,
1_1_1_1_1_2_7_1,0.10575271,0.08964404,0.07294918,0.29597104,0.17472248,296.3998,0.084314145,3,0.5928147881460614,0.25759557,0.34901756,0.604526,0.3096604594785992,0.34501265898414857,
1_1_1_1_1_2_7_2,0.107846156,0.09193365,0.07027847,0.30331755,0.1830508,296.3998,0.084314145,3,0.635924939148331,0.24727504,0.36929542,0.6237729,0.33763238646006294,0.34501265898414857,
1_1_1_1_1_2_7_3,0.103416145,0.089668766,0.067715935,0.31516966,0.17835659,296.3998,0.07492021,3,0.6540552077196193,0.2772154,0.40839264,0.6462863,0.3396978942398902,0.34501265898414857,
1_1_1_1_1_2_7_4,0.10417467,0.089668766,0.067715935,0.31138504,0.17232658,296.3998,0.07775576,3,0.6505680044613225,0.28748214,0.37815875,0.64275515,0.3264435000883476,0.34501265898414857,
1_1_1_1_1_2_7_5,0.10417467,0.09118958,0.06509931,0.3202662,0.17868857,296.3998,0.07492021,3,0.686263081409958,0.28374842,0.40916708,0.6621425,0.35106858985632505,0.34501265898414857,
1_1_1_1_1_2_8_0,0.10797761,0.08487242,0.06335231,0.3288599,0.1639099,294.65213,0.06506402,3,0.7382250914212657,0.3347405,0.43169054,0.6769488,0.3280000081620303,0.12417886840713688,
1_1_1_1_1_2_8_1,0.10653777,0.0863961,0.05888054,0.340295,0.16643447,293.3249,0.06806888,3,0.7864737105533199,0.34310326,0.4194635,0.7049892,0.35242388921917794,0.12417886840713688,
1_1_1_1_1_2_8_2,0.1063007,0.08589373,0.06402692,0.31361306,0.16281953,292.87924,0.06860094,3,0.6928949705095317,0.31650546,0.40713164,0.66091025,0.32211834876759043,0.12417886840713688,
1_1_1_1_1_2_8_3,0.10797761,0.08840303,0.06682538,0.3138645,0.18144731,293.3249,0.072222345,3,0.6824400023754993,0.26734108,0.43057954,0.6489248,0.35014226617545474,0.12417886840713688,
1_1_1_1_1_2_8_4,0.10804288,0.08581277,0.06509931,0.3196523,0.17193456,292.87924,0.06998938,3,0.7071493528646546,0.30049163,0.42139348,0.66160345,0.3375925196282058,0.12417886840713688,
1_1_1_1_1_2_8_5,0.11290426,0.09252435,0.069728106,0.3564601,0.18681861,292.4311,0.07934485,3,0.7724071385246181,0.31225497,0.4037886,0.67278254,0.34821325710528783,0.12417886840713688,
1_1_1_1_1_2_9_0,0.10493664,0.0863961,0.06509931,0.30428284,0.18141145,295.96518,0.0683504,3,0.6586509578119838,0.25298095,0.45267543,0.6475233,0.3577619500254358,0.03628178292676043,
1_1_1_1_1_2_9_1,0.10734897,0.09188798,0.06859204,0.32273892,0.17185414,295.09137,0.07898229,3,0.6837979375736938,0.30506852,0.37024862,0.6494423,0.3216671946685623,0.03628178292676043,
1_1_1_1_1_2_9_2,0.10850899,0.08909859,0.066645324,0.35184425,0.17758204,294.4222,0.07562642,3,0.7602071081396027,0.3291529,0.4026549,0.6814959,0.3423188470223446,0.03628178292676043,
1_1_1_1_1_2_9_3,0.10664976,0.08743814,0.06435645,0.3517709,0.17774782,294.19855,0.07233895,3,0.7660002227779987,0.3286439,0.42148915,0.69068867,0.3526094317813649,0.03628178292676043,
1_1_1_1_1_2_10_0,0.105574995,0.08325431,0.057266645,0.36041868,0.1799882,292.65393,0.06943393,3,0.8308211205448202,0.33387893,0.44324166,0.7257905,0.38763918783470447,0.1359950008376678,
1_1_1_1_1_2_10_1,0.105427146,0.0833148,0.057520002,0.3653476,0.18049392,291.98297,0.06860094,3,0.8367026428708374,0.33865815,0.44919828,0.72795266,0.3877155310684806,0.1359950008376678,
1_1_1_1_1_2_10_2,0.1057381,0.08859511,0.06009207,0.35518825,0.17670587,292.65393,0.07312294,3,0.7995410678234699,0.33556,0.41461563,0.71059513,0.3682077362984164,0.1359950008376678,
1_1_1_1_1_2_10_3,0.10473879,0.08460426,0.060436156,0.3300532,0.17476577,292.65393,0.06648169,3,0.7430502783565779,0.30761015,0.44885066,0.69045943,0.3638468355502943,0.1359950008376678,
1_1_1_1_1_2_14_0,0.10390948,0.08409361,0.058332685,0.3439061,0.17840315,294.20813,0.06911707,3,0.7806125894175687,0.31686774,0.44152385,0.7099599,0.3799062680099385,0.3322723913477268,
1_1_1_1_1_2_14_1,0.10326045,0.08647076,0.05888054,0.3476891,0.18141145,293.3249,0.071325675,3,0.779283968909062,0.31426474,0.4355742,0.71035445,0.38324203765847,0.3322723913477268,
1_1_1_1_1_2_14_2,0.104355976,0.08587831,0.0600928,0.344258,0.17527136,293.3249,0.069782645,3,0.7703918991149625,0.32526872,0.4304713,0.702769,0.3658044022921036,0.3322723913477268,
1_1_1_1_1_2_14_3,0.10360495,0.085283384,0.05888054,0.3517301,0.17683955,293.3249,0.06903834,3,0.7889468412067145,0.33087516,0.43843392,0.713205,0.3743685956355003,0.3322723913477268,
1_1_1_1_1_2_18_0,0.104886636,0.0850779,0.06274158,0.30679503,0.16940731,293.3241,0.06911707,3,0.6805010286490304,0.28850704,0.42046118,0.6604311,0.3421540672509749,0.2821223154442002,
1_1_1_1_1_2_18_1,0.102287315,0.07874749,0.057283852,0.30003116,0.16477896,294.65213,0.064431064,3,0.6923140704455855,0.29098377,0.43779892,0.679365,0.3563951006717528,0.2821223154442002,
1_1_1_1_1_2_18_2,0.103899546,0.08232061,0.059889127,0.35550976,0.17185295,294.65213,0.06806888,3,0.7899243474919166,0.34825522,0.43257454,0.71165484,0.3597661729475813,0.2821223154442002,
1_1_1_1_1_2_18_3,0.104096726,0.08487242,0.057520002,0.30003116,0.16525108,294.65213,0.064431064,3,0.7013649231536943,0.2896738,0.4389545,0.6782558,0.3563936652477406,0.2821223154442002,
1_1_1_1_1_2_19_0,0.10491787,0.08359651,0.059384834,0.35145932,0.1655603,293.54205,0.0640738,3,0.7929185207809125,0.3595589,0.44194874,0.71091306,0.3489557822032776,0.4258845329975761,
1_1_1_1_1_2_19_1,0.10407358,0.08359651,0.058082197,0.35519153,0.1628901,293.54205,0.064072475,3,0.8046223265461845,0.37117976,0.43539172,0.7189166,0.34872494701294426,0.4258845329975761,
1_1_1_1_1_2_19_2,0.10415763,0.0850779,0.058082197,0.33486325,0.16271162,293.54205,0.060850408,3,0.766983361862913,0.34598136,0.45562842,0.70437527,0.34885022175924535,0.4258845329975761,
1_1_1_1_1_2_19_3,0.10531098,0.084012374,0.057266645,0.33486325,0.1625199,293.54205,0.061948348,3,0.7809671989116862,0.34650016,0.44804356,0.70792,0.35185485715880815,0.4258845329975761,
1_1_1_1_1_2_20_0,0.10162179,0.081341796,0.057283852,0.373597,0.18141145,295.96518,0.06892449,3,0.8279263931649059,0.346275,0.44934404,0.73410815,0.39050626888227397,0.5977980037838977,
1_1_1_1_1_2_20_1,0.10324809,0.08155209,0.055155054,0.37039354,0.1744764,294.64502,0.066435836,3,0.8501914971691411,0.3595668,0.44846442,0.7407814,0.38615815557182526,0.5977980037838977,
1_1_1_1_1_2_20_2,0.10480091,0.08391294,0.056893118,0.37055093,0.17567164,294.64502,0.06820963,3,0.8468972340895946,0.35677636,0.44063246,0.7337985,0.38069413497571875,0.5977980037838977,
1_1_1_1_1_2_20_3,0.10162179,0.07983142,0.056060486,0.36997956,0.17663279,295.96518,0.067918174,3,0.8311958403973184,0.35371825,0.4445479,0.73683,0.38634688517308163,0.5977980037838977,
1_1_1_1_1_2_20_4,0.10363553,0.08225249,0.057302974,0.3670909,0.17208765,294.86707,0.06640634,3,0.8295145151997148,0.3616673,0.4431194,0.7299538,0.3717529354891683,0.5977980037838977,
1_1_1_1_1_2_20_5,0.104275785,0.08095339,0.057184897,0.36197954,0.17443165,294.64502,0.06617462,3,0.8255359286991912,0.34963456,0.4499344,0.7271482,0.37721896139159583,0.5977980037838977,
1_1_1_1_1_2_22_0,0.10541253,0.08468131,0.06294111,0.3476929,0.1693107,293.3249,0.06879838,3,0.7615756361659948,0.34503087,0.42212722,0.69344425,0.34114944892324045,0.15712050004051648,
1_1_1_1_1_2_22_1,0.105065666,0.08232061,0.059889127,0.3288599,0.16929804,293.3249,0.07082009,3,0.7469732388938228,0.32030377,0.4101229,0.691888,0.35382797502511015,0.15712050004051648,
1_1_1_1_1_2_22_2,0.104096726,0.0803412,0.059176628,0.36973518,0.16946481,293.76892,0.06555904,3,0.8223932460124335,0.3714213,0.44210738,0.72406155,0.3581465844719596,0.15712050004051648,
1_1_1_1_1_2_22_3,0.10539426,0.08421113,0.061100118,0.34197533,0.16936904,293.5469,0.066238284,3,0.7648114903952036,0.33755392,0.43772304,0.6968304,0.34953350159330043,0.15712050004051648,
1_1_1_1_1_2_22_4,0.10202483,0.079955794,0.056470122,0.34580863,0.16671541,293.76892,0.065441296,3,0.786722132694702,0.34943378,0.4362317,0.7192488,0.3640711293923782,0.15712050004051648,
1_1_1_1_1_2_22_5,0.10298759,0.08232061,0.057283852,0.32123646,0.16935964,293.76892,0.06576118,3,0.7393359882418532,0.3095761,0.44061798,0.69732744,0.36614306088692383,0.15712050004051648,
1_1_1_1_1_2_24_0,0.107833445,0.086326115,0.062450998,0.37070835,0.17226362,293.5469,0.06768072,3,0.822753718304387,0.36547875,0.4358632,0.7116488,0.3497839106327723,0.6779415389375691,
1_1_1_1_1_2_24_1,0.1078957,0.08614388,0.060884222,0.37112027,0.17182028,293.5469,0.06751275,3,0.836479259203844,0.36707515,0.43582588,0.71813154,0.35552529471073885,0.6779415389375691,
1_1_1_1_1_2_24_2,0.10748899,0.08232061,0.06031808,0.37721446,0.16932337,293.76892,0.06555904,3,0.8491733502080661,0.38037822,0.44177142,0.7242807,0.3529067100568897,0.6779415389375691,
1_1_1_1_1_2_24_3,0.10813441,0.08614388,0.058229286,0.36658323,0.1729088,293.3241,0.069143176,3,0.8518527226581087,0.35899407,0.4286915,0.72585887,0.36897842875834885,0.6779415389375691,
1_1_1_1_1_2_29_0,0.1068189,0.08585325,0.060742915,0.34295303,0.1669643,293.9901,0.0681328,3,0.7784945304827666,0.34513187,0.42038587,0.699066,0.3455064270289508,0.47814108442165826,
1_1_1_1_1_2_29_1,0.10479502,0.08523467,0.061098702,0.3568141,0.16979979,293.9901,0.06635393,3,0.7886217362564025,0.35512602,0.43804458,0.7076007,0.35045437435212046,0.47814108442165826,
1_1_1_1_1_2_29_2,0.10452437,0.0867585,0.058970056,0.37382102,0.17495733,293.76892,0.06722781,3,0.8340788681644186,0.36237523,0.444823,0.7274895,0.3704015427767851,0.47814108442165826,
1_1_1_1_1_2_29_3,0.10452437,0.08589373,0.05917472,0.34918973,0.17155758,293.76892,0.0648945,3,0.7878228239632202,0.34111008,0.45109808,0.7101867,0.3627544933240507,0.47814108442165826,
1_1_1_1_1_2_29_4,0.10516895,0.08583358,0.059539117,0.35790396,0.17301284,293.9901,0.064662784,3,0.8051975856384485,0.34824878,0.45587364,0.7147438,0.3643109831603485,0.47814108442165826,
1_1_1_1_1_2_29_5,0.104682095,0.086782634,0.05907239,0.36284357,0.17217691,293.76892,0.064936176,3,0.8146950797977591,0.35637262,0.45227674,0.7199803,0.3645069919131808,0.47814108442165826,
1_1_1_1_1_2_30_0,0.10405043,0.08232061,0.057283852,0.37043118,0.17607665,293.76892,0.068724334,3,0.8384077374111921,0.35562992,0.43852893,0.7321401,0.3797393486254679,0.3460107425469765,
1_1_1_1_1_2_30_1,0.10397498,0.08449711,0.057401925,0.36843663,0.17761065,293.3249,0.071510665,3,0.8333943477593263,0.34946787,0.42589685,0.7304052,0.3818707239271532,0.3460107425469765,
1_1_1_1_1_2_30_2,0.10397498,0.08558856,0.06023353,0.3588529,0.18517333,293.3249,0.072577044,3,0.7938274221148589,0.3192485,0.43684238,0.71254843,0.3847633530494267,0.3460107425469765,
1_1_1_1_1_2_30_3,0.102287315,0.085283384,0.057520002,0.3499767,0.17223053,293.76892,0.06569843,3,0.7879176092867448,0.34037477,0.4477475,0.71769094,0.3712304173038643,0.3460107425469765,
1_1_1_1_1_2_30_4,0.10485901,0.08558856,0.057401925,0.34652308,0.17215317,293.76892,0.06779684,3,0.7991257315585041,0.33618253,0.43490863,0.7157793,0.37121709937554004,0.3460107425469765,
1_1_1_1_1_2_30_5,0.10813441,0.08934738,0.065504864,0.35999644,0.19150111,293.5469,0.07807275,3,0.7815448299080131,0.30552325,0.42076916,0.692105,0.37444032994798687,0.3460107425469765,
1_1_1_1_1_2_30_6,0.103315026,0.08232061,0.057283852,0.33680436,0.17182544,293.76892,0.064431064,3,0.7716063557483722,0.32435954,0.45456687,0.7092841,0.3716264789586496,0.3460107425469765,
1_1_1_1_1_2_30_7,0.10387288,0.08558856,0.055883765,0.34299704,0.17074472,293.9901,0.064354174,3,0.7981993625141521,0.33528972,0.45253527,0.7197972,0.3755066165026945,0.3460107425469765,
1_1_1_1_1_2_30_8,0.10695474,0.08589373,0.06031808,0.3593535,0.18142527,293.76892,0.07082009,3,0.8133907162782843,0.32902223,0.4384825,0.7125463,0.37726996523873985,0.3460107425469765,
1_1_1_1_1_2_31_0,0.105065666,0.07818795,0.056876507,0.3374225,0.16822179,293.76892,0.06855842,3,0.7874408821418698,0.334624,0.4209109,0.7115057,0.36500646829280026,0.4446884496430934,
1_1_1_1_1_2_31_1,0.104482606,0.08117528,0.05708018,0.33365816,0.17203829,293.5469,0.06983512,3,0.7747111419367735,0.3195986,0.42254817,0.70783424,0.37202367588675206,0.4446884496430934,
1_1_1_1_1_2_31_2,0.10368273,0.08117528,0.05708018,0.33546686,0.17011423,293.5469,0.067552075,3,0.7730150576907912,0.32705462,0.4315385,0.7091804,0.3683425286494959,0.4446884496430934,
