system:index,ClassID,HH,HH_asm,HH_contrast,HH_corr,HH_diss,HH_ent,HH_idm,HH_savg,HH_var,random,.geo
1_1_1_1_1_1_1_1_12_5,0,-5.30992,0.10416666666666669,560167.4166666666,0.011327459480196752,550.0833333333333,2.2821740957339185,0.004279898777282759,-10303.041666666668,296622.7769097192,0.21351296321745894,
1_1_1_1_1_1_1_1_12_6,0,-5.445772,0.10416666666666669,1246971.875,0.19710589770538411,925.4583333333333,2.2821740957339185,7.59236063371875E-6,-10574.291666666666,747127.5928819468,0.21351296321745894,
1_1_1_1_1_1_1_1_12_7,0,-5.0714674,0.10416666666666669,604561.0625,-0.044349550790401385,598.0208333333333,2.2821740957339185,0.004469902699131828,-10099.895833333332,304168.14539930597,0.21351296321745894,
1_1_1_1_1_1_1_1_12_8,0,-5.312148,0.10416666666666669,222361.125,-0.04243031358992483,306.375,2.2821740957339185,0.004584192584749942,-10435.666666666666,113185.65711805318,0.21351296321745894,
1_1_1_1_1_1_1_1_13_0,0,0.07133858,0.10416666666666669,2975884.9791666665,-0.03918307614174736,1441.4791666666667,2.2821740957339185,4.8470158929575995E-6,-2795.1041666666665,1432512.9509548617,0.5548911956406735,
1_1_1_1_1_1_1_1_13_1,0,-2.107431,0.10416666666666669,6270027.020833332,0.08647791975387907,2143.0625,2.2821740957339185,1.7135239952929176E-6,-5471.937499999999,3551870.3624131954,0.5548911956406735,
1_1_1_1_1_1_1_1_13_2,0,-5.85774,0.10416666666666669,8206001.625,0.2735294723899656,2401.25,2.2821740957339185,1.7739833069000948E-6,-10263.083333333332,5581526.266493052,0.5548911956406735,
1_1_1_1_1_1_1_1_13_3,0,-0.50866795,0.10416666666666669,2349503.1458333335,-0.2049612450556013,1308.7291666666665,2.2821740957339185,3.429690261279739E-6,-2553.9375,983945.1280381945,0.5548911956406735,
1_1_1_1_1_1_1_1_13_4,0,-2.5123687,0.10416666666666669,6607281.708333333,0.2273214047746773,2213.875,2.2821740957339185,7.3888517974818915E-6,-5896.166666666667,4563826.568576388,0.5548911956406735,
1_1_1_1_1_1_1_1_13_5,0,-6.284909,0.10416666666666669,7282685.541666666,0.16291704967370715,2306.9583333333335,2.2821740957339185,8.089018751625407E-6,-11287.791666666666,4667300.689236112,0.5548911956406735,
1_1_1_1_1_1_1_1_13_6,0,-1.0929008,0.10416666666666669,4211978.854166667,-0.03280639883922664,1588.6041666666665,2.2821740957339185,5.805224466997243E-6,-4160.729166666666,1939997.3016493055,0.5548911956406735,
1_1_1_1_1_1_1_1_13_7,0,-2.86964,0.10416666666666669,5766484.333333332,0.1155492515328191,1956.25,2.2821740957339185,9.278145503586346E-6,-5871.708333333332,3383698.4730902785,0.5548911956406735,
1_1_1_1_1_1_1_1_13_8,0,-6.20261,0.10416666666666669,6741087.541666666,0.1391759252500013,2201.625,2.2821740957339185,8.845366482990708E-6,-9715.875,3985848.303819442,0.5548911956406735,
1_1_1_1_1_1_1_1_14_0,0,-6.707788,0.10416666666666669,2100977.8541666665,-0.10502205096743454,1214.2708333333333,2.2821740957339185,2.808060052421347E-6,-12814.1875,972957.8398437593,0.11673503024841225,
1_1_1_1_1_1_1_1_14_1,0,-7.6253877,0.10416666666666669,3168656.7083333335,-0.0017108820412504722,1434.5416666666665,2.2821740957339185,3.1505919996208576E-6,-13404.125000000002,1642758.7309027873,0.11673503024841225,
1_1_1_1_1_1_1_1_14_2,0,-7.8169155,0.10416666666666669,2918261.4374999995,-0.006707720497188513,1293.1875,2.2821740957339185,4.858957470604954E-6,-14151.8125,1524811.1106770895,0.11673503024841225,
1_1_1_1_1_1_1_1_14_3,0,-5.6793137,0.10416666666666669,1922858.7291666665,-0.02329202232439967,1122.9375,2.2821740957339185,4.923999001608089E-6,-11363.937500000002,956818.9613715261,0.11673503024841225,
1_1_1_1_1_1_1_1_14_4,0,-4.204034,0.10416666666666669,3436219.3541666665,-0.006306540985006437,1540.8958333333333,2.2821740957339185,6.661479883754142E-6,-10917.729166666668,1783420.931857639,0.11673503024841225,
1_1_1_1_1_1_1_1_14_5,0,-4.977991,0.10416666666666669,4001481.1666666665,0.07831999492629417,1615.1666666666665,2.2821740957339185,7.521025685486652E-6,-11986.875000000002,2206758.5928819478,0.11673503024841225,
1_1_1_1_1_1_1_1_14_6,0,-5.4299984,0.10416666666666669,1465572.4166666665,0.09110109577714051,1006.0,2.2821740957339185,5.684850082440513E-6,-10804.916666666668,874294.4331597183,0.11673503024841225,
1_1_1_1_1_1_1_1_14_7,0,-3.9023714,0.10416666666666669,993480.125,-0.3561068625488257,841.75,2.2821740957339185,1.4714012207170904E-5,-9600.333333333332,360341.1840277789,0.11673503024841225,
1_1_1_1_1_1_1_1_14_8,0,-4.873188,0.10416666666666669,2357970.541666667,0.13220880101193971,1264.25,2.2821740957339185,1.265064992477624E-5,-10857.333333333332,1459085.3446180513,0.11673503024841225,
1_1_1_1_1_1_1_1_16_0,0,-5.654515,0.10416666666666669,247828.125,0.08652822354074574,412.54166666666663,2.2821740957339185,4.7455710404725604E-5,-11720.791666666666,135990.91493055597,0.24236431564851024,
1_1_1_1_1_1_1_1_16_1,0,-5.5626388,0.10416666666666669,322331.1666666666,-0.02622703273988497,414.33333333333337,2.2821740957339185,1.9653666152548422E-4,-11521.375,169806.8559027752,0.24236431564851024,
1_1_1_1_1_1_1_1_16_2,0,-5.387399,0.10416666666666669,458729.1666666667,-0.08382132330767325,493.54166666666663,2.2821740957339185,2.784918961236328E-4,-11535.541666666668,220492.42534722015,0.24236431564851024,
