system:index,AVE,B10,B2,B3,B4,B5,B6,B7,ClassID,DIF,EVI,HH,HH_asm,HH_contrast,HH_corr,HH_diss,HH_ent,HH_idm,HH_savg,HH_var,HV,HV_asm,HV_contrast,HV_corr,HV_diss,HV_ent,HV_idm,HV_savg,HV_var,LSWI,NDI,NDTI,NDVI,NLI,RT1,RT2,SATVI,random,.geo
1_1_1_1_1_1_1_1_38_5,4248.0,293.60834,0.09912725,0.07443529,0.04803124,0.2598355,0.1042881,0.0402968,0,3124,0.6581299336962271,-7.332343,0.10416666666666669,259037.5833333333,-0.19330120799139844,377.0,2.2821740957339185,3.293152368788475E-4,-14967.5,108734.34809028171,-12.083375,0.10416666666666669,259037.5833333333,-0.19330120799139844,377.0,2.2821740957339185,3.293152368788475E-4,-14967.5,108734.34809028171,0.42718297,0.36770245,0.44258633,0.68797386,1836.8243,2.1630678,0.46230638,0.24076260007220282,0.4037644230593195,
1_1_1_1_1_1_1_1_41_0,3432.5,293.70856,0.09899302,0.074286915,0.04891749,0.23940724,0.0891466,0.03626632,0,1875,0.6024613953073997,-7.6384907,0.10416666666666669,1086194.3333333335,-3.1351471838684045E-4,919.5,2.2821740957339185,7.006456313870499E-6,-16849.291666666664,543024.8767361119,-13.708719,0.10416666666666669,1086194.3333333335,-3.1351471838684045E-4,919.5,2.2821740957339185,7.006456313870499E-6,-16849.291666666664,543024.8767361119,0.45733947,0.27312455,0.4216494,0.6606778,1588.2229,1.751503,0.5709382,0.1828185768334182,0.514563133746292,
1_1_1_1_1_1_1_1_41_1,4114.0,294.17886,0.09845724,0.074150346,0.048975307,0.26558197,0.096762605,0.037874807,0,2868,0.6595781580687886,-9.549459,0.10416666666666669,2403222.083333333,-0.19439169927302805,1173.5833333333333,2.2821740957339185,1.643129390652483E-5,-17422.0,997484.092881944,-15.336761,0.10416666666666669,2403222.083333333,-0.19439169927302805,1173.5833333333333,2.2821740957339185,1.643129390652483E-5,-17422.0,997484.092881944,0.46590835,0.34856588,0.43738064,0.688608,1807.0782,2.0701492,0.48305696,0.21022828514549352,0.514563133746292,
1_1_1_1_1_1_1_1_41_2,3648.0,294.6141,0.09857503,0.07257419,0.04766001,0.23673016,0.096253455,0.037268177,0,1644,0.603381356419473,-8.683374,0.10416666666666669,2104236.9791666665,0.258728020667945,1238.4375,2.2821740957339185,5.393696663925597E-6,-17584.8125,1322439.065538194,-13.680351,0.10416666666666669,2104236.9791666665,0.258728020667945,1238.4375,2.2821740957339185,5.393696663925597E-6,-17584.8125,1322439.065538194,0.42187274,0.22532895,0.4417657,0.6648266,1731.3898,1.581741,0.6322148,0.21543415960587609,0.514563133746292,
1_1_1_1_1_1_1_1_41_3,3269.0,294.46295,0.09830898,0.072669834,0.048292097,0.2638597,0.097690605,0.03556253,0,1782,0.6602013203591719,-9.434568,0.10416666666666669,1690389.875,0.041659040824873914,1083.5,2.2821740957339185,1.527762123627256E-5,-19048.708333333336,873298.5460069515,-14.676139,0.10416666666666669,1690389.875,0.041659040824873914,1083.5,2.2821740957339185,1.527762123627256E-5,-19048.708333333336,873298.5460069515,0.45960158,0.27256042,0.466241,0.6905858,1513.0743,1.7493693,0.5716346,0.2173323183374002,0.514563133746292,
1_1_1_1_1_1_1_1_42_0,2719.5,294.71466,0.0954407,0.07745778,0.049036745,0.3057204,0.14491357,0.057073202,0,1251,0.7258039456099351,-5.5694313,0.10416666666666669,5744129.395833333,-0.26373230882627485,1916.895833333333,2.2821740957339185,4.2287802805302084E-6,-16547.229166666664,2229371.664496526,-13.221626,0.10416666666666669,5744129.395833333,-0.26373230882627485,1916.895833333333,2.2821740957339185,4.2287802805302084E-6,-16547.229166666664,2229371.664496526,0.35684577,0.23000552,0.43488178,0.7235475,1287.8158,1.5974212,0.626009,0.34947575467349057,0.6782211945287001,
1_1_1_1_1_1_1_1_42_1,4683.5,294.67053,0.09566398,0.07840388,0.048022497,0.34062085,0.14947167,0.057719033,0,1565,0.8027160641105958,-8.977286,0.10416666666666669,4214887.020833333,-0.24947824776978367,1383.0625,2.2821740957339185,1.823900189924707E-5,-17573.1875,1662903.7096354216,-13.183563,0.10416666666666669,4214887.020833333,-0.24947824776978367,1383.0625,2.2821740957339185,1.823900189924707E-5,-17573.1875,1662903.7096354216,0.39002672,0.1670759,0.44284147,0.7528711,2276.3816,1.4011792,0.7136846,0.3652720889891466,0.6782211945287001,
1_1_1_1_1_1_1_1_42_2,3924.0,294.6877,0.094994135,0.07741368,0.048794206,0.31077603,0.14989863,0.060083903,0,1304,0.7350077315371989,-9.468499,0.10416666666666669,3231737.104166667,-0.09432187818312948,1319.8958333333335,2.2821740957339185,2.5077410732079195E-4,-17119.604166666664,1504347.8572048657,-13.2189245,0.10416666666666669,3231737.104166667,-0.09432187818312948,1319.8958333333335,2.2821740957339185,2.5077410732079195E-4,-17119.604166666664,1504347.8572048657,0.3492213,0.16615698,0.42772475,0.7285971,1907.8328,1.398533,0.71503496,0.36216969805630805,0.6782211945287001,
1_1_1_1_1_1_1_1_42_3,4638.5,294.68033,0.095862456,0.07777772,0.047206685,0.34454858,0.15038262,0.05681121,0,2263,0.8179337163571581,-9.147152,0.10416666666666669,2061576.083333333,-0.11602294801438776,838.25,2.2821740957339185,5.984940654277492E-4,-17605.833333333336,868884.3116319552,-14.00529,0.10416666666666669,2061576.083333333,-0.11602294801438776,838.25,2.2821740957339185,5.984940654277492E-4,-17605.833333333336,868884.3116319552,0.39230898,0.24393661,0.45161292,0.7589991,2181.243,1.6452808,0.60779893,0.37152798850424695,0.6782211945287001,
1_1_1_1_1_1_1_1_44_0,4474.5,294.8152,0.10023539,0.08034209,0.048307076,0.3617049,0.14657812,0.054672927,0,2449,0.870760452342292,-6.7717977,0.10416666666666669,770872.1874999999,-0.32815416857906865,733.1458333333333,2.2821740957339185,5.084829555233762E-5,-12861.1875,283822.7634548638,-12.801014,0.10416666666666669,770872.1874999999,-0.32815416857906865,733.1458333333333,2.2821740957339185,5.084829555233762E-5,-12861.1875,283822.7634548638,0.4232421,0.27366185,0.4566694,0.7643626,2069.7004,1.7535385,0.5702755,0.3574671282830181,0.2420022937191758,
1_1_1_1_1_1_1_1_44_1,4781.5,295.35388,0.09888573,0.07800531,0.047409333,0.32778764,0.12993675,0.04715593,0,3327,0.8051289078259047,-6.8074813,0.10416666666666669,522988.3125,-0.04720204211839929,601.6875,2.2821740957339185,4.3671092228263644E-5,-12496.5625,249887.20963541605,-13.05943,0.10416666666666669,522988.3125,-0.04720204211839929,601.6875,2.2821740957339185,4.3671092228263644E-5,-12496.5625,249887.20963541605,0.43224895,0.34790337,0.4674435,0.747283,2101.3813,2.0670302,0.48378587,0.3203013804163971,0.2420022937191758,
1_1_1_1_1_1_1_1_44_2,5199.0,295.33563,0.09973347,0.07963645,0.048466466,0.35244578,0.13166127,0.04726451,0,3736,0.8488732427093182,-5.9203286,0.10416666666666669,2130350.458333333,-0.20606568013894638,1181.2083333333333,2.2821740957339185,6.319365614549666E-6,-13000.416666666666,900360.5112847295,-12.412459,0.10416666666666669,2130350.458333333,-0.20606568013894638,1181.2083333333333,2.2821740957339185,6.319365614549666E-6,-13000.416666666666,900360.5112847295,0.45606548,0.35929987,0.47168586,0.75821906,2263.9138,2.1215851,0.4713457,0.31966916746260265,0.2420022937191758,
1_1_1_1_1_1_1_1_44_3,7549.5,294.6092,0.101193756,0.08269275,0.050470587,0.37976184,0.14261086,0.052323185,0,4955,0.8912943351465863,-5.983364,0.10416666666666669,544477.5416666667,-0.02633239619239891,604.5416666666666,2.2821740957339185,1.4040790666871428E-4,-12282.625,263390.5234375,-13.292164,0.10416666666666669,544477.5416666667,-0.02633239619239891,604.5416666666666,2.2821740957339185,1.4040790666871428E-4,-12282.625,263390.5234375,0.45398808,0.32816744,0.46317038,0.7653799,3368.2327,1.9769322,0.5058342,0.33759819098088495,0.2420022937191758,
1_1_1_1_1_1_1_1_44_4,6472.5,294.8127,0.09958257,0.07899844,0.04780155,0.35055292,0.13129583,0.048060037,0,4581,0.8499544055166962,-5.42572,0.11197916666666669,441386.9791666667,0.026702045816460268,523.3958333333333,2.2388523969489222,0.06263240465744895,-11879.8125,225321.07942708395,-11.19962,0.11197916666666669,441386.9791666667,0.026702045816460268,523.3958333333333,2.2388523969489222,0.06263240465744895,-11879.8125,225321.07942708395,0.455033,0.3538818,0.4640818,0.76000494,2830.9668,2.095409,0.47723383,0.3218852797526912,0.2420022937191758,
1_1_1_1_1_1_1_1_44_5,4400.5,295.35767,0.09981977,0.08005588,0.04795412,0.3713892,0.14151144,0.050210077,0,3561,0.8881035060461779,-5.804826,0.11197916666666669,2050594.0625,-0.034039319698490764,1082.4375,2.2388523969489222,0.0625077961750004,-12600.895833333336,993741.2009548657,-13.687777,0.11197916666666669,2050594.0625,-0.034039319698490764,1082.4375,2.2388523969489222,0.0625077961750004,-12600.895833333336,993741.2009548657,0.4481916,0.4046131,0.47621864,0.77128947,1840.0432,2.3591604,0.42387962,0.34741366963772913,0.2420022937191758,
1_1_1_1_1_1_1_1_45_0,3107.5,296.86444,0.093341805,0.07217956,0.045475356,0.28139797,0.115789175,0.041424286,0,1603,0.6904891184639617,-11.305695,0.10416666666666669,1.0546131729166666E7,0.3676765464274929,2717.0625,2.2821740957339185,4.4157358598114625E-7,-21707.8125,7165213.14366319,-14.951603,0.10416666666666669,1.0546131729166666E7,0.3676765464274929,2717.0625,2.2821740957339185,4.4157358598114625E-7,-21707.8125,7165213.14366319,0.41695407,0.25792438,0.4730186,0.7217555,1450.3868,1.6951431,0.5899207,0.2904674828639005,0.31534214457518317,
1_1_1_1_1_1_1_1_45_1,1928.5,295.13586,0.09728637,0.0746396,0.04931114,0.2480854,0.09979491,0.03775927,0,497,0.6102578144893287,-9.577691,0.10416666666666669,1.7492460541666668E7,0.26232497322133247,3440.5,2.2821740957339185,3.0399393966315195E-6,-16789.208333333332,1.1202753081597228E7,-11.88849,0.10416666666666669,1.7492460541666668E7,0.26232497322133247,3440.5,2.2821740957339185,3.0399393966315195E-6,-16789.208333333332,1.1202753081597228E7,0.4262687,0.12885663,0.4509906,0.6683812,948.23956,1.2958333,0.7717042,0.21909958825325115,0.31534214457518317,
1_1_1_1_1_1_1_1_45_2,2630.0,296.1983,0.09382417,0.07484139,0.04920737,0.28603667,0.11229174,0.040389124,0,540,0.6746507612039354,-7.923168,0.10416666666666669,1.1871712958333334E7,-0.04262583651361672,2820.458333333333,2.2821740957339185,5.361360036360013E-7,-18299.875,5559377.853298601,-10.983602,0.10416666666666669,1.1871712958333334E7,-0.04262583651361672,2820.458333333333,2.2821740957339185,5.361360036360013E-7,-18299.875,5559377.853298601,0.43618515,0.102661595,0.47093403,0.7064385,1301.1406,1.2288135,0.8137931,0.26049359584741494,0.31534214457518317,
1_1_1_1_1_1_1_1_45_3,2301.5,296.18863,0.09610815,0.07799644,0.0512426,0.2972767,0.11759574,0.049599037,0,473,0.6958598661017994,-4.0413995,0.10416666666666669,1.3361800291666668E7,-0.0858983374955688,3029.5416666666665,2.2821740957339185,6.951014818139484E-7,-14026.541666666666,6092394.758680558,-7.417209,0.10416666666666669,1.3361800291666668E7,-0.0858983374955688,3029.5416666666665,2.2821740957339185,6.951014818139484E-7,-14026.541666666666,6092394.758680558,0.4330993,0.10275907,0.40669155,0.7059411,1138.5988,1.2290556,0.8136328,0.2653748208231522,0.31534214457518317,
1_1_1_1_1_1_1_1_45_4,3763.0,296.2104,0.09790374,0.07172985,0.048036862,0.25166085,0.09528596,0.0340554,0,1546,0.6318985624149351,-9.593539,0.10416666666666669,5268765.395833332,0.32395958475609077,1715.3958333333333,2.2821740957339185,5.816324190429177E-6,-18822.1875,3240510.732204858,-9.175992,0.10416666666666669,5268765.395833332,0.32395958475609077,1715.3958333333333,2.2821740957339185,5.816324190429177E-6,-18822.1875,3240510.732204858,0.45071718,0.20542121,0.47340277,0.67943126,1802.1047,1.5170568,0.6591711,0.21029455143324255,0.31534214457518317,
1_1_1_1_1_1_1_1_45_5,3757.5,296.19345,0.0974849,0.07524105,0.048978046,0.3033057,0.11343142,0.04191983,0,1777,0.734170658886507,-8.820864,0.10416666666666669,7409256.791666666,0.31856794034785996,2156.583333333333,2.2821740957339185,8.054126805896195E-5,-15719.125,4962504.91145834,-7.6275234,0.10416666666666669,7409256.791666666,0.31856794034785996,2156.583333333333,2.2821740957339185,8.054126805896195E-5,-15719.125,4962504.91145834,0.4556212,0.23646042,0.46032193,0.7219398,1773.7025,1.6193795,0.61752045,0.2650353009517593,0.31534214457518317,
1_1_1_1_1_1_1_1_47_0,5290.0,294.42734,0.09555221,0.07816884,0.050023887,0.33206546,0.11933663,0.044260528,0,3168,0.770128015058915,-9.727905,0.10416666666666669,3088477.645833333,-0.13732374337952682,1442.8541666666667,2.2821740957339185,1.786224047548997E-5,-16422.645833333332,1324823.216579862,-13.276433,0.10416666666666669,3088477.645833333,-0.13732374337952682,1442.8541666666667,2.2821740957339185,1.786224047548997E-5,-16422.645833333332,1324823.216579862,0.4712624,0.2994329,0.45890835,0.7381561,2407.849,1.85483,0.53913295,0.27736101176016353,0.5993789642589984,
1_1_1_1_1_1_1_1_47_1,4555.0,294.4348,0.10113228,0.08002508,0.05350913,0.3374201,0.1222845,0.04393804,0,592,0.7886566830095105,-7.6326013,0.10416666666666669,1405656.9583333333,0.12091598222102808,882.2083333333334,2.2821740957339185,0.0016230503996754388,-16493.041666666668,790174.6440972276,-13.382712,0.10416666666666669,1405656.9583333333,0.12091598222102808,882.2083333333334,2.2821740957339185,0.0016230503996754388,-16493.041666666668,790174.6440972276,0.4679866,0.06498353,0.47133476,0.7262465,2267.8823,1.1389998,0.8779633,0.2688313703929873,0.5993789642589984,
1_1_1_1_1_1_1_1_47_2,4125.5,294.05612,0.100662425,0.08116397,0.052782305,0.31544483,0.124465786,0.04631696,0,739,0.7486074050307568,-7.6993747,0.10416666666666669,1514673.5208333333,-0.1495006171235844,868.6041666666666,2.2821740957339185,0.003884885238201364,-15888.354166666666,630301.9787326492,-11.361409,0.10416666666666669,1514673.5208333333,-0.1495006171235844,868.6041666666666,2.2821740957339185,0.003884885238201364,-15888.354166666666,630301.9787326492,0.43413147,0.089564905,0.45759204,0.7133166,2046.2029,1.1967518,0.83559513,0.2784212107529003,0.5993789642589984,
1_1_1_1_1_1_1_1_47_3,4983.5,294.4569,0.10124573,0.08172642,0.055046123,0.3459188,0.1310554,0.051299836,0,4211,0.7931282950808826,-7.330206,0.10416666666666669,777751.25,-0.12975718573743517,516.5,2.2821740957339185,0.0017518231002152556,-15581.125,316761.80381945334,-12.731263,0.10416666666666669,777751.25,-0.12975718573743517,516.5,2.2821740957339185,0.0017518231002152556,-15581.125,316761.80381945334,0.45047176,0.42249423,0.4373637,0.72543174,2046.9692,2.4631689,0.4059811,0.28542516158930364,0.5993789642589984,
1_1_1_1_1_1_1_1_47_4,4515.0,294.55994,0.09412394,0.07602318,0.047888793,0.3305551,0.119037926,0.042613883,0,1836,0.7748882420067947,-7.719418,0.10416666666666669,425204.8541666666,-0.1306758371981846,529.8541666666666,2.2821740957339185,0.0038720841228960436,-15926.4375,194222.63845486753,-12.043273,0.10416666666666669,425204.8541666666,-0.1306758371981846,529.8541666666666,2.2821740957339185,0.0038720841228960436,-15926.4375,194222.63845486753,0.47046366,0.20332226,0.4727695,0.74691737,2164.175,1.5104253,0.66206515,0.2875248917532713,0.5993789642589984,
1_1_1_1_1_1_1_1_47_5,3317.0,294.61395,0.098313645,0.07635838,0.04806003,0.31222412,0.12163233,0.04334659,0,1992,0.7650437572052373,-7.78884,0.10416666666666669,1089158.0416666665,-0.0933890172994016,692.8333333333334,2.2821740957339185,1.3425022668074634E-4,-15293.291666666664,493476.91493055783,-13.599775,0.10416666666666669,1089158.0416666665,-0.0933890172994016,692.8333333333334,2.2821740957339185,1.3425022668074634E-4,-15293.291666666664,493476.91493055783,0.4392969,0.30027133,0.47451964,0.7332104,1508.9648,1.8582507,0.5381405,0.29416842299246654,0.5993789642589984,
1_1_1_1_1_1_1_1_49_0,6499.5,296.52704,0.088977225,0.06817952,0.04149766,0.25614524,0.094201446,0.032050196,0,2115,0.6405080761792742,-7.9136963,0.10416666666666669,1988551.541666667,-0.353105668308768,1072.5833333333333,2.2821740957339185,1.5362081738037196E-5,-15769.875,783401.6866319478,-13.36971,0.10416666666666669,1988551.541666667,-0.353105668308768,1072.5833333333333,2.2821740957339185,1.5362081738037196E-5,-15769.875,783401.6866319478,0.4622387,0.16270483,0.49228072,0.7211581,3163.7197,1.3886439,0.72012705,0.2423835341858992,0.6685582964352069,
1_1_1_1_1_1_1_1_49_1,3620.5,296.5246,0.09067876,0.072083525,0.044147562,0.29645988,0.1093344,0.03682843,0,53,0.7157759268578876,-7.492614,0.10416666666666669,997552.9166666667,-0.011184536954250592,876.1666666666666,2.2821740957339185,1.1808617854047509E-5,-15423.416666666666,520634.17013889365,-12.887368,0.10416666666666669,997552.9166666667,-0.011184536954250592,876.1666666666666,2.2821740957339185,1.1808617854047509E-5,-15423.416666666666,520634.17013889365,0.46113384,0.007319431,0.496063,0.7407716,1810.1531,1.0147468,0.9854675,0.2781466497936664,0.6685582964352069,
1_1_1_1_1_1_1_1_49_2,3661.0,296.45822,0.08888144,0.06797336,0.041023843,0.27366182,0.094444744,0.03269071,0,3090,0.6816678217751987,-9.083552,0.10416666666666669,2791549.416666667,-0.23466221164541168,1353.4166666666665,2.2821740957339185,1.8001677923325907E-5,-15433.124999999998,1166011.6970486213,-13.179941,0.10416666666666669,2791549.416666667,-0.23466221164541168,1353.4166666666665,2.2821740957339185,1.8001677923325907E-5,-15433.124999999998,1166011.6970486213,0.48686194,0.42201585,0.48573416,0.739271,1504.4928,2.4603024,0.4064541,0.24584938681573404,0.6685582964352069,
1_1_1_1_1_1_1_1_49_3,3610.0,296.42078,0.08991961,0.07167004,0.043307737,0.29193053,0.099074356,0.035481647,0,1048,0.7084240309210099,-8.002865,0.10416666666666669,1369096.6875,0.0033364157237718815,1010.1875,2.2821740957339185,1.7610294104372802E-5,-15399.3125,694262.5273437668,-13.424066,0.10416666666666669,1369096.6875,0.0033364157237718815,1010.1875,2.2821740957339185,1.7610294104372802E-5,-15399.3125,694262.5273437668,0.49323213,0.14515236,0.47261146,0.74163014,1766.9701,1.3395982,0.7464925,0.24900327939628647,0.6685582964352069,
1_1_1_1_1_1_1_2_0_0,1547.0,295.95947,0.10675507,0.08019611,0.055101905,0.21041472,0.060174216,0.023073593,1,1542,0.5244481131961783,-8.758238,0.10416666666666669,983982.2083333333,0.033856805323420947,758.0833333333333,2.2821740957339185,1.537926018739774E-4,-18158.333333333336,539437.336805556,-14.893128,0.10416666666666669,983982.2083333333,0.033856805323420947,758.0833333333333,2.2821740957339185,1.537926018739774E-4,-18158.333333333336,539437.336805556,0.5552352,0.49838397,0.44566485,0.58494574,581.373,2.9871135,0.33477136,0.025646241640449544,0.4885401456738594,
1_1_1_1_1_1_1_2_0_1,3345.5,295.985,0.10709546,0.081022345,0.05448281,0.21738806,0.066260725,0.024891872,1,3269,0.5495616975634139,-8.618645,0.10416666666666669,2424414.416666667,-0.14744416001249935,1209.9166666666665,2.2821740957339185,1.4015144697282684E-4,-17729.0,1028224.5720486194,-14.248295,0.10416666666666669,2424414.416666667,-0.14744416001249935,1209.9166666666665,2.2821740957339185,1.4015144697282684E-4,-17729.0,1028224.5720486194,0.5327974,0.48856673,0.45384175,0.59920084,1273.4689,2.9105787,0.3435743,0.05802715519220194,0.4885401456738594,
1_1_1_1_1_1_1_2_0_2,3672.0,296.35895,0.1113282,0.08418915,0.05952487,0.19919643,0.0728791,0.02985479,1,3698,0.48404014238708853,-6.841472,0.10416666666666669,3088339.3541666665,-0.2788851344286981,1403.5625,2.2821740957339185,6.368992845171404E-6,-17494.645833333332,1189810.2912326455,-13.775937,0.10416666666666669,3088339.3541666665,-0.2788851344286981,1403.5625,2.2821740957339185,6.368992845171404E-6,-17494.645833333332,1189810.2912326455,0.46427304,0.5035403,0.41879374,0.53985333,1370.4769,3.0285244,0.33019382,0.0623496485012451,0.4885401456738594,
1_1_1_1_1_1_1_2_0_3,1814.0,295.95343,0.10876274,0.083109535,0.057870418,0.19701508,0.06229631,0.02542429,1,522,0.47749281805360816,-8.222485,0.10416666666666669,174447.31249999994,-0.05833127800939933,329.0625,2.2821740957339185,1.6269579274651934E-4,-17213.6875,84784.63845486939,-14.929501,0.10416666666666669,174447.31249999994,-0.05833127800939933,329.0625,2.2821740957339185,1.6269579274651934E-4,-17213.6875,84784.63845486939,0.51952505,0.14388093,0.4203348,0.5459105,888.2235,1.3361236,0.7484337,0.02185715039998794,0.4885401456738594,
1_1_1_1_1_1_1_2_0_4,3444.5,295.97278,0.107317895,0.08127877,0.056329165,0.19869605,0.06657511,0.026862897,1,2983,0.48636733265786836,-8.797275,0.10416666666666669,869849.0416666666,-0.09710140360308955,696.3333333333333,2.2821740957339185,5.614731202601453E-5,-17225.958333333332,369357.42621527985,-13.096129,0.10416666666666669,869849.0416666666,-0.09710140360308955,696.3333333333333,2.2821740957339185,5.614731202601453E-5,-17225.958333333332,369357.42621527985,0.49805993,0.43300915,0.42501134,0.5582463,1399.3334,2.5273938,0.3956645,0.04994485622968033,0.4885401456738594,
1_1_1_1_1_1_1_2_0_5,4084.0,296.20316,0.110121705,0.08488419,0.05861258,0.21368098,0.06832841,0.027672207,1,2742,0.524273870386187,-9.188145,0.10416666666666669,1325986.8125,-0.1265912617843365,924.1041666666665,2.2821740957339185,1.1849305737033585E-5,-17341.0625,589471.5082465261,-14.803353,0.10416666666666669,1325986.8125,-0.1265912617843365,924.1041666666665,2.2821740957339185,1.1849305737033585E-5,-17341.0625,589471.5082465261,0.51541746,0.3357003,0.4234994,0.5694898,1811.8774,2.0106893,0.4973419,0.046500998574337475,0.4885401456738594,
1_1_1_1_1_1_1_2_4_0,1250.0,296.4413,0.104212776,0.092953004,0.059381984,0.22507724,0.080583856,0.026197989,1,1088,0.5179444340122279,-7.9842744,0.10416666666666669,932826.4791666667,-0.23997038201234036,799.1041666666666,2.2821740957339185,4.181794906325014E-5,-14602.020833333332,353405.7894965336,-16.273369,0.10416666666666669,932826.4791666667,-0.23997038201234036,799.1041666666666,2.2821740957339185,4.181794906325014E-5,-14602.020833333332,353405.7894965336,0.47272417,0.4352,0.5093176,0.5824921,506.6256,2.5410764,0.393534,0.09603173230100508,0.2879133400395302,
1_1_1_1_1_1_1_2_4_1,4866.0,296.48114,0.10592228,0.09637623,0.061250456,0.22102499,0.0810238,0.027719244,1,6158,0.5029983612319338,-7.909694,0.10416666666666669,2503056.3125,0.06852503093689981,1285.7708333333333,2.2821740957339185,2.3902957480064123E-5,-13734.020833333332,1331459.5099826455,-15.488216,0.10416666666666669,2503056.3125,0.06852503093689981,1285.7708333333333,2.2821740957339185,2.3902957480064123E-5,-13734.020833333332,1331459.5099826455,0.46350524,0.6327579,0.49018818,0.56602347,1458.8691,4.4459987,0.22492133,0.0886459232430822,0.2879133400395302,
1_1_1_1_1_1_1_2_4_2,3329.5,296.44977,0.1070057,0.094578296,0.061252557,0.21985735,0.07667837,0.027412299,1,1757,0.5052202578837317,-7.51462,0.10416666666666669,784466.6875,-0.07038236298001181,728.8958333333333,2.2821740957339185,1.7505359432317398E-5,-14466.312499999998,363019.351996541,-15.84593,0.10416666666666669,784466.6875,-0.07038236298001181,728.8958333333333,2.2821740957339185,1.7505359432317398E-5,-14466.312499999998,363019.351996541,0.48283887,0.26385343,0.4732996,0.56420916,1548.8524,1.7168503,0.58246195,0.07042787281514294,0.2879133400395302,
1_1_1_1_1_1_1_2_4_3,4309.0,296.36627,0.1096694,0.09632079,0.06422371,0.20966893,0.08072663,0.029535986,1,4266,0.47070222190381256,-6.1728587,0.10416666666666669,1883709.645833333,-0.013323206697925517,1099.1875,2.2821740957339185,2.3633268989622435E-5,-13250.520833333332,984457.2651909813,-16.141323,0.10416666666666669,1883709.645833333,-0.013323206697925517,1099.1875,2.2821740957339185,2.3633268989622435E-5,-13250.520833333332,984457.2651909813,0.44402298,0.49501044,0.4642611,0.53103006,1626.5714,2.9604778,0.3377833,0.07311482720708078,0.2879133400395302,
1_1_1_1_1_1_1_2_5_0,4817.5,296.06464,0.102575004,0.091150954,0.05705543,0.28641972,0.09268222,0.03023677,1,6179,0.6671912953919537,-7.004199,0.10416666666666669,942570.3541666667,0.06567599559087652,794.4375,2.2821740957339185,4.725946698197376E-5,-13892.437499999998,514888.3103298675,-16.205902,0.10416666666666669,942570.3541666667,0.06567599559087652,794.4375,2.2821740957339185,4.725946698197376E-5,-13892.437499999998,514888.3103298675,0.5110433,0.6413077,0.5080212,0.6677755,1418.0898,4.57581,0.21854053,0.15476581615286658,0.4369873315424443,
1_1_1_1_1_1_1_2_5_1,4048.5,295.6378,0.102858394,0.093109,0.059434008,0.27898568,0.09196103,0.0317305,1,3561,0.6351652549017179,-5.956645,0.10416666666666669,981364.3749999999,0.09251648039330165,814.125,2.2821740957339185,2.0650980713976186E-4,-13001.375,497286.7239583377,-15.152548,0.10416666666666669,981364.3749999999,0.09251648039330165,814.125,2.2821740957339185,2.0650980713976186E-4,-13001.375,497286.7239583377,0.504182,0.4397925,0.48694146,0.6487556,1632.7247,2.5701058,0.38908905,0.1402719750420503,0.4369873315424443,
1_1_1_1_1_1_1_2_5_2,4691.0,296.38748,0.10604964,0.09595972,0.06480141,0.26041463,0.089578554,0.031463444,1,5406,0.5727383114929034,-5.4373174,0.10416666666666669,1494067.3541666667,-0.3241550553396648,1007.3541666666667,2.2821740957339185,1.659785807349334E-4,-12905.354166666666,566259.4995659795,-16.339874,0.10416666666666669,1494067.3541666667,-0.3241550553396648,1007.3541666666667,2.2821740957339185,1.659785807349334E-4,-12905.354166666666,566259.4995659795,0.48811257,0.5762098,0.48012352,0.601487,1566.7526,3.719316,0.26886666,0.10561001368386312,0.4369873315424443,
1_1_1_1_1_1_1_2_5_3,3611.5,295.72534,0.10199926,0.090398446,0.05641588,0.28272352,0.0887022,0.029088134,1,4259,0.6607720358157732,-6.3644824,0.10416666666666669,755568.75,-0.11826353262408604,751.6666666666667,2.2821740957339185,4.754533145020821E-5,-13035.541666666664,344897.793402778,-14.787382,0.10416666666666669,755568.75,-0.11826353262408604,751.6666666666667,2.2821740957339185,4.754533145020821E-5,-13035.541666666664,344897.793402778,0.5223691,0.5896442,0.5061032,0.66729975,1177.9264,3.873819,0.2581432,0.14297346610840667,0.4369873315424443,
1_1_1_1_1_1_1_2_5_4,4192.5,295.72778,0.10190016,0.089604296,0.055602353,0.26815674,0.084670156,0.029359573,1,4987,0.6344758096889702,-6.332959,0.10416666666666669,495105.4583333334,-0.21342395649767895,612.125,2.2821740957339185,2.0941098791995343E-4,-12431.583333333332,203161.81684027612,-14.879712,0.10416666666666669,495105.4583333334,-0.21342395649767895,612.125,2.2821740957339185,2.0941098791995343E-4,-12431.583333333332,203161.81684027612,0.520047,0.59475255,0.48505405,0.6565202,1354.7423,3.935256,0.25411308,0.13130039067245877,0.4369873315424443,
1_1_1_1_1_1_1_2_5_5,3650.0,295.7302,0.10238493,0.09136789,0.0584211,0.26508573,0.08995404,0.030383423,1,4400,0.6094681115521157,-6.31618,0.10416666666666669,714729.2083333334,-0.00230673456852721,712.0,2.2821740957339185,1.7433620334355934E-4,-12775.541666666664,365123.73784722947,-15.726163,0.10416666666666669,714729.2083333334,-0.00230673456852721,712.0,2.2821740957339185,1.7433620334355934E-4,-12775.541666666664,365123.73784722947,0.49327344,0.60273975,0.4950297,0.6388262,1161.9863,4.034483,0.24786325,0.13772390356967776,0.4369873315424443,
