system:index,B10,B2,B3,B4,B5,B6,B7,ClassID,EVI,LSWI,NDTI,NDVI,SATVI,random,.geo
1_1_1_1_1_1_1_1_3_0,292.9129,0.08555508,0.06891803,0.043790955,0.27252454,0.11905888,0.0453281,0,0.6399164607038772,0.39191052,0.4485196,0.7231185,0.3084987260800486,0.4706051497046464,
1_1_1_1_1_1_1_1_3_1,292.9129,0.08396416,0.0678765,0.043575656,0.2456347,0.11141194,0.044609014,0,0.5757603541441116,0.37592503,0.42816636,0.6986577,0.2867074964615524,0.4706051497046464,
1_1_1_1_1_1_1_1_3_2,293.12305,0.08491043,0.06494397,0.04160064,0.21099108,0.09624639,0.03798059,0,0.5140728641876331,0.37347233,0.43408412,0.67060965,0.24836377488941833,0.4706051497046464,
1_1_1_1_1_1_1_1_3_3,293.28198,0.08409239,0.06520566,0.043438688,0.23391148,0.104133464,0.042733274,0,0.5512318426143267,0.3839076,0.41806737,0.68675923,0.2644377012579616,0.4706051497046464,
1_1_1_1_1_1_1_1_3_4,293.0449,0.08487478,0.06811819,0.044057745,0.24114153,0.10517616,0.043847095,0,0.5670319442083253,0.392603,0.4115402,0.69103885,0.26437142226404875,0.4706051497046464,
1_1_1_1_1_1_1_1_3_5,293.0598,0.088191465,0.06732249,0.043773178,0.24336466,0.105858326,0.042857703,0,0.5908095735483313,0.3937494,0.42363036,0.69510686,0.26824839119588184,0.4706051497046464,
1_1_1_1_1_1_1_1_5_0,296.3156,0.09215486,0.076143175,0.04919982,0.29553673,0.14510477,0.061757702,0,0.6845930824360327,0.34139308,0.4029105,0.7145657,0.34839418568597663,0.20706409376289292,
1_1_1_1_1_1_1_1_5_1,296.31683,0.09299034,0.07619151,0.049100433,0.30624014,0.14298403,0.060890205,0,0.7115767757911501,0.3634179,0.40266895,0.72364295,0.3437829677002013,0.20706409376289292,
1_1_1_1_1_1_1_1_5_2,296.35675,0.09403907,0.07733368,0.050969407,0.32295978,0.16081047,0.06736634,0,0.7363165058999546,0.33517835,0.4095251,0.7273847,0.3756668830741026,0.20706409376289292,
1_1_1_1_1_1_1_1_5_3,296.27325,0.090911746,0.07306449,0.045378204,0.2883029,0.11820075,0.049111683,0,0.6911212202030181,0.41845173,0.41293445,0.7280145,0.2971275940861229,0.20706409376289292,
1_1_1_1_1_1_1_1_5_4,296.33496,0.09089863,0.07161865,0.0447513,0.26289463,0.12749363,0.052531205,0,0.6418527353381096,0.34683675,0.4164005,0.7090727,0.3263358751137712,0.20706409376289292,
1_1_1_1_1_1_1_1_5_5,296.37003,0.092493236,0.075271316,0.046990138,0.28550565,0.12928516,0.05401043,0,0.6824500064443997,0.37662476,0.41067398,0.717349,0.3196164416560804,0.20706409376289292,
1_1_1_1_1_1_1_1_6_0,295.80304,0.094626576,0.07727757,0.048595108,0.36435542,0.1457746,0.054222845,0,0.8342617358918007,0.4284806,0.45776463,0.7646444,0.35418987099838156,0.4591595559769599,
1_1_1_1_1_1_1_1_6_1,296.24423,0.09537916,0.07955735,0.049915913,0.3694809,0.14257227,0.052357778,0,0.8377570192242921,0.4431349,0.46280444,0.7619633,0.34017220679462584,0.4591595559769599,
1_1_1_1_1_1_1_1_6_2,295.55753,0.09449269,0.07923799,0.04957478,0.38909143,0.14879659,0.05652101,0,0.8680227106998646,0.44673768,0.4494285,0.77397496,0.35640125100624165,0.4591595559769599,
1_1_1_1_1_1_1_1_6_3,295.87708,0.09588504,0.07974954,0.050701935,0.38195422,0.15093179,0.055205084,0,0.8563668087816638,0.4335307,0.4643842,0.7656248,0.3563468980742263,0.4591595559769599,
1_1_1_1_1_1_1_1_6_4,295.9723,0.094668835,0.07718912,0.04893507,0.34308308,0.13809663,0.05332775,0,0.7935557270884759,0.4260081,0.4428322,0.75034285,0.3334137756328881,0.4591595559769599,
1_1_1_1_1_1_1_1_6_5,295.67303,0.097537816,0.08016129,0.05357417,0.36562562,0.14785817,0.05859309,0,0.8164295041102103,0.42409799,0.43237847,0.74439794,0.3349017069174785,0.4591595559769599,
1_1_1_1_1_1_1_1_7_0,295.26993,0.09985375,0.07777724,0.0528985,0.29715043,0.13312407,0.05376836,0,0.7054098786682872,0.3812133,0.42460632,0.6977651,0.300994872403776,0.0383585924971106,
1_1_1_1_1_1_1_1_7_1,295.33823,0.101348184,0.081131935,0.054106046,0.3284977,0.14774388,0.06205808,0,0.7681543058287232,0.3795423,0.40841278,0.7171693,0.33160891527325015,0.0383585924971106,
1_1_1_1_1_1_1_1_7_2,295.23816,0.095254034,0.076046035,0.04921302,0.27069986,0.1143945,0.044773813,0,0.6502287959730579,0.40588847,0.43740293,0.6923349,0.2664583290681265,0.0383585924971106,
1_1_1_1_1_1_1_1_7_3,295.35284,0.09805518,0.08001728,0.05301279,0.31175208,0.14207257,0.05793053,0,0.7232081759088922,0.3738878,0.4207037,0.70933175,0.3232492549199376,0.0383585924971106,
1_1_1_1_1_1_1_1_7_4,295.52585,0.09087912,0.07292334,0.04685907,0.25339258,0.10797124,0.04167465,0,0.6053480110709072,0.40242362,0.44302312,0.687868,0.25879957080017113,0.0383585924971106,
1_1_1_1_1_1_1_1_7_5,295.55994,0.09291248,0.077713154,0.051337723,0.30024347,0.13193539,0.0497633,0,0.6827369676341664,0.3894408,0.45224372,0.7079609,0.3058957083359994,0.0383585924971106,
1_1_1_1_1_1_1_1_8_0,296.62595,0.09016887,0.07057981,0.04231291,0.34498712,0.12923446,0.047693495,0,0.8201681567139352,0.45496172,0.460871,0.781498,0.34447364551152093,0.5539264360887068,
1_1_1_1_1_1_1_1_8_1,296.51495,0.08995113,0.07170422,0.044437405,0.31858528,0.12614316,0.04756346,0,0.752676870502692,0.43271828,0.4523702,0.75518113,0.32497982552616606,0.5539264360887068,
1_1_1_1_1_1_1_1_8_2,296.66452,0.090038225,0.07228985,0.043752678,0.35296944,0.13666524,0.05033495,0,0.8222110970538876,0.4417665,0.46165884,0.7794291,0.3561307519112968,0.5539264360887068,
1_1_1_1_1_1_1_1_8_3,296.58975,0.089798704,0.07255317,0.04433321,0.33310214,0.12907228,0.04619429,0,0.7799412891474773,0.4414564,0.47286823,0.7650818,0.33377437975746826,0.5539264360887068,
1_1_1_1_1_1_1_1_10_0,295.26016,0.09158445,0.070332155,0.044079233,0.30255446,0.124855004,0.047950607,0,0.7341824180753782,0.4157593,0.44503415,0.7456725,0.3231895116678668,0.5502014588085271,
1_1_1_1_1_1_1_1_10_1,295.19043,0.090592116,0.0680252,0.042547498,0.2680071,0.106333405,0.040203843,0,0.6679483225790462,0.43188938,0.45128158,0.72599024,0.276768034536498,0.5502014588085271,
1_1_1_1_1_1_1_1_10_2,295.02933,0.091279745,0.06992513,0.043957658,0.2786662,0.109231345,0.042574476,0,0.6840309323789334,0.4368031,0.43909296,0.727499,0.27809880552980415,0.5502014588085271,
1_1_1_1_1_1_1_1_10_3,294.93506,0.09079103,0.070298105,0.04335098,0.2832244,0.11436607,0.04150383,0,0.6953678898362171,0.42470416,0.46745548,0.7345117,0.2973916542127266,0.5502014588085271,
1_1_1_1_1_1_1_1_10_4,295.11853,0.089923486,0.06602403,0.041274905,0.2463062,0.09371889,0.036727127,0,0.6254542861048216,0.4487531,0.43689921,0.7129512,0.24139072158477623,0.5502014588085271,
1_1_1_1_1_1_1_1_10_5,295.1161,0.09164135,0.070165485,0.043307245,0.29013377,0.11433452,0.04304553,0,0.7153006291761644,0.43464285,0.4529735,0.74024045,0.297317099939809,0.5502014588085271,
1_1_1_1_1_1_1_1_15_0,295.5514,0.086786255,0.068121254,0.041543595,0.25971097,0.09640154,0.038158555,0,0.6356297900438643,0.4585894,0.43283996,0.7241961,0.2492048888378534,0.3447867830252067,
1_1_1_1_1_1_1_1_15_1,295.471,0.08719219,0.06894867,0.041846655,0.2847858,0.109314755,0.041869916,0,0.6886621490476357,0.44524437,0.44610897,0.74376917,0.2898632693001991,0.3447867830252067,
1_1_1_1_1_1_1_1_15_2,295.59882,0.086878836,0.06909409,0.04182939,0.26817116,0.105624385,0.04117584,0,0.6522394950937778,0.43485478,0.43902212,0.7301335,0.2782786011298604,0.3447867830252067,
1_1_1_1_1_1_1_1_15_3,295.35532,0.087673806,0.071220614,0.042952936,0.3203304,0.11889293,0.04725544,0,0.7533382311852277,0.45862198,0.43116575,0.7635293,0.3121672525108075,0.3447867830252067,
1_1_1_1_1_1_1_1_15_4,295.5283,0.088183984,0.07288335,0.0441764,0.31022727,0.12295566,0.046448838,0,0.7277852857860005,0.43231532,0.45162213,0.7507001,0.31754923763049314,0.3447867830252067,
1_1_1_1_1_1_1_1_15_5,295.46005,0.08752824,0.074427456,0.04457193,0.3292829,0.14076293,0.05754439,0,0.7570065866433119,0.40106723,0.4196443,0.7615549,0.36112822723128984,0.3447867830252067,
1_1_1_1_1_1_1_1_17_0,295.94147,0.09406118,0.073639676,0.046915516,0.2886613,0.12749872,0.04828202,0,0.6989332466153774,0.3872611,0.4506563,0.7203888,0.31593171851704455,0.0859434229385061,
1_1_1_1_1_1_1_1_17_1,295.86865,0.09392008,0.07725684,0.048206117,0.3477614,0.14191224,0.05171599,0,0.803013309021015,0.42038032,0.4658218,0.7565148,0.34694006135099803,0.0859434229385061,
1_1_1_1_1_1_1_1_17_2,295.77878,0.09272287,0.072101496,0.045640662,0.31467116,0.1361108,0.04987853,0,0.7530859450064045,0.39611247,0.46364093,0.7466602,0.3452010154749254,0.0859434229385061,
1_1_1_1_1_1_1_1_17_3,295.8395,0.092454106,0.07127078,0.045378994,0.2670715,0.11100643,0.04062526,0,0.6551663853137912,0.41278544,0.4641587,0.7095284,0.27636951218074973,0.0859434229385061,
1_1_1_1_1_1_1_1_17_4,295.7302,0.09401781,0.07825859,0.048694775,0.3423943,0.14310892,0.051749036,0,0.7899995732524957,0.4104718,0.46885374,0.7509786,0.34753720024809703,0.0859434229385061,
1_1_1_1_1_1_1_1_17_5,295.78366,0.09365132,0.07625509,0.047228802,0.35191578,0.14256878,0.052031957,0,0.8165016689885047,0.42336407,0.465244,0.7633499,0.35332804960426234,0.0859434229385061,
1_1_1_1_1_1_1_1_17_6,295.65845,0.09207666,0.06626713,0.04179123,0.21009693,0.08628762,0.03136961,0,0.5462559686815162,0.417732,0.4667627,0.6681763,0.2115413558572717,0.0859434229385061,
1_1_1_1_1_1_1_1_17_7,295.64023,0.09338256,0.07515561,0.04713107,0.30788964,0.12332905,0.045165066,0,0.7322154418667194,0.42799765,0.4638974,0.73448837,0.3035458116279729,0.0859434229385061,
1_1_1_1_1_1_1_1_17_8,295.80066,0.094649464,0.077581435,0.04876834,0.35507065,0.14467837,0.05235125,0,0.8165363993793949,0.4209959,0.46859512,0.7584763,0.3509684097712654,0.0859434229385061,
1_1_1_1_1_1_1_1_18_0,295.66455,0.08984881,0.0703023,0.046221975,0.3016999,0.13188018,0.051072944,0,0.7056109558470723,0.39166865,0.44168273,0.7342968,0.33094535390041085,0.5358337189789472,
1_1_1_1_1_1_1_1_18_1,295.7545,0.090479776,0.073828325,0.046888083,0.34434202,0.14393023,0.05390013,0,0.78519340913198,0.41045094,0.45508736,0.76030433,0.358062274969312,0.5358337189789472,
1_1_1_1_1_1_1_1_18_2,295.6997,0.09102331,0.07377869,0.046807736,0.32387388,0.13224371,0.04911091,0,0.7512268994199476,0.42013326,0.45839912,0.7474505,0.3292641967776277,0.5358337189789472,
1_1_1_1_1_1_1_1_18_3,295.55994,0.0898848,0.070077784,0.044921026,0.27835223,0.10905345,0.042464044,0,0.6679062807259193,0.43700644,0.43948328,0.72208637,0.27240534249439724,0.5358337189789472,
1_1_1_1_1_1_1_1_18_4,295.6305,0.0910254,0.071691856,0.046400536,0.30758277,0.13077442,0.04942877,0,0.7228593228029401,0.40334308,0.45141074,0.73783773,0.3273240408593439,0.5358337189789472,
1_1_1_1_1_1_1_1_18_5,295.55493,0.091003746,0.07348454,0.046965957,0.33037475,0.13792476,0.0528061,0,0.7621446499200277,0.41095492,0.44627628,0.7510687,0.34277387235217555,0.5358337189789472,
1_1_1_1_1_1_1_1_22_0,296.5633,0.09028256,0.066862136,0.042845868,0.2464597,0.1082647,0.041506737,0,0.6159546112114069,0.38958412,0.44573227,0.703802,0.2811632137280224,0.45443839160116095,
1_1_1_1_1_1_1_1_22_1,296.60327,0.090918094,0.07171373,0.045027543,0.28689212,0.11966647,0.044356667,0,0.6909060868438059,0.4113199,0.45914134,0.72868407,0.3039262338941884,0.45443839160116095,
1_1_1_1_1_1_1_1_22_2,296.1523,0.09186981,0.06878161,0.04247428,0.23309645,0.095144585,0.036681674,0,0.5965006208602893,0.4202761,0.44348454,0.6917359,0.23975923141761563,0.45443839160116095,
1_1_1_1_1_1_1_1_22_3,296.62875,0.09045358,0.0710649,0.04398857,0.2828216,0.11109799,0.040013906,0,0.6876049507481978,0.43593568,0.47040695,0.73080045,0.28412985533006974,0.45443839160116095,
1_1_1_1_1_1_1_1_26_0,295.5843,0.09958887,0.0763345,0.050650563,0.26869476,0.108605914,0.042067543,0,0.6601945415471343,0.42430046,0.44160646,0.682785,0.24119692958183725,0.3703267789909873,
1_1_1_1_1_1_1_1_26_1,295.32703,0.10225922,0.07903056,0.052735686,0.2882224,0.12199801,0.044497974,0,0.7027839863055357,0.4052075,0.4654769,0.6906618,0.27170872081023323,0.3703267789909873,
1_1_1_1_1_1_1_1_26_2,295.40387,0.10171425,0.07795513,0.05129075,0.24586833,0.10845227,0.044481546,0,0.615163187361905,0.38782972,0.41829026,0.65479267,0.2371819393977538,0.3703267789909873,
1_1_1_1_1_1_1_1_26_3,295.86334,0.09610665,0.07340592,0.048568703,0.23565501,0.09728819,0.0373059,0,0.5801000835611398,0.41558686,0.44565323,0.6582361,0.21428186847702194,0.3703267789909873,
1_1_1_1_1_1_1_1_27_0,296.0045,0.09275006,0.07504694,0.049000215,0.33647555,0.14033608,0.050813563,0,0.768772806783819,0.4113563,0.46833736,0.7457676,0.3392208448981181,0.5654183045934773,
1_1_1_1_1_1_1_1_27_1,296.0868,0.09394067,0.077081025,0.051899135,0.3440125,0.16478589,0.063244954,0,0.7680303330083339,0.35225466,0.44529474,0.7378247,0.3808379406473786,0.5654183045934773,
1_1_1_1_1_1_1_1_27_2,296.20547,0.09233074,0.074282765,0.048366956,0.34335965,0.13591945,0.049965244,0,0.7836539603800762,0.4328171,0.46240604,0.7530576,0.331076165636104,0.5654183045934773,
1_1_1_1_1_1_1_1_27_3,296.1316,0.09243122,0.074587956,0.048615776,0.3511794,0.14727151,0.054635704,0,0.7965219498247399,0.40908316,0.45880386,0.7567966,0.3576572989152702,0.5654183045934773,
1_1_1_1_1_1_1_1_30_0,295.80307,0.09778405,0.077326365,0.051707905,0.3079011,0.12868321,0.04722904,0,0.7238992605853766,0.41050008,0.46303865,0.71242154,0.29549830937008625,0.40308109963989136,
1_1_1_1_1_1_1_1_30_1,295.7508,0.09864713,0.07684228,0.051618867,0.29251486,0.12414685,0.04721915,0,0.6983508192575715,0.40408805,0.44890878,0.7000069,0.2830969235683111,0.40308109963989136,
1_1_1_1_1_1_1_1_30_2,295.84802,0.09724425,0.07621397,0.050538857,0.29339024,0.1225629,0.04666773,0,0.7000281356018576,0.4106889,0.44847184,0.70610887,0.2839448917697977,0.40308109963989136,
1_1_1_1_1_1_1_1_30_3,295.70102,0.09932728,0.07531807,0.050081443,0.25529224,0.11102258,0.04129821,0,0.6327212040857924,0.39384064,0.4577469,0.671999,0.25191824773218396,0.40308109963989136,
1_1_1_1_1_1_1_1_30_4,295.68158,0.09948279,0.07457118,0.049816824,0.2690357,0.11586864,0.04465856,0,0.6668735663652303,0.3979354,0.44360134,0.6875244,0.2679187213580621,0.40308109963989136,
1_1_1_1_1_1_1_1_30_5,295.73502,0.098484255,0.07467157,0.049837843,0.26708013,0.116056696,0.044381253,0,0.6563407207049914,0.39417624,0.44674867,0.6854843,0.2684195807150824,0.40308109963989136,
1_1_1_1_1_1_1_1_31_0,295.06723,0.10105983,0.078216925,0.051699977,0.29494902,0.12089809,0.045778282,0,0.7178027739591825,0.41854548,0.4506926,0.7017157,0.2734210095531934,0.36735655978451,
1_1_1_1_1_1_1_1_31_1,295.08432,0.099410616,0.0767225,0.051781062,0.29632527,0.12647533,0.04935939,0,0.7097025614163867,0.40172586,0.43857062,0.7024986,0.28865560193934525,0.36735655978451,
1_1_1_1_1_1_1_1_31_2,295.132,0.09986996,0.07648377,0.05009526,0.27819413,0.110912874,0.04062362,0,0.6872592472754115,0.4299107,0.46384373,0.6948104,0.2515785951206897,0.36735655978451,
1_1_1_1_1_1_1_1_31_3,294.91803,0.100090936,0.07992704,0.053011563,0.31709456,0.13152887,0.05126975,0,0.7464341419991251,0.41363353,0.43905756,0.71353316,0.29646491817606513,0.36735655978451,
1_1_1_1_1_1_1_1_32_0,293.73944,0.09773212,0.07413958,0.049586795,0.28936303,0.12008266,0.048302814,0,0.7020090876984906,0.4134379,0.42628288,0.7074092,0.28124385830858445,0.24379390380730748,
1_1_1_1_1_1_1_1_32_1,293.30835,0.10275053,0.076703236,0.05215282,0.27794203,0.115328744,0.045877203,0,0.6881887490323035,0.41348937,0.43082494,0.6840131,0.25438893119209716,0.24379390380730748,
1_1_1_1_1_1_1_1_32_2,293.69946,0.09726754,0.07632475,0.049287595,0.3142786,0.11860098,0.044680424,0,0.7523898912078614,0.4520371,0.45271876,0.7288659,0.278833270657114,0.24379390380730748,
1_1_1_1_1_1_1_1_32_3,293.82602,0.09659885,0.07289925,0.04701592,0.28232825,0.11347614,0.046358496,0,0.7003906698131108,0.42660493,0.41991928,0.7144876,0.2747329248129927,0.24379390380730748,
1_1_1_1_1_1_1_1_32_4,293.31082,0.098030195,0.07573962,0.048978977,0.2870924,0.11827932,0.046528418,0,0.7038613228956935,0.41644016,0.43536127,0.70852035,0.2791986740692763,0.24379390380730748,
1_1_1_1_1_1_1_1_32_5,293.96432,0.096493274,0.076757915,0.048757616,0.29491624,0.11545515,0.04387255,0,0.7124604806817086,0.43731385,0.44927907,0.7162565,0.272145032741166,0.24379390380730748,
1_1_1_1_1_1_1_1_32_6,293.7865,0.09630852,0.07308316,0.047296677,0.29063118,0.11768696,0.04680687,0,0.713928128199949,0.42355263,0.43089816,0.72007823,0.28598722482165656,0.24379390380730748,
1_1_1_1_1_1_1_1_32_7,293.9421,0.096166275,0.07395902,0.048224065,0.3195501,0.13203903,0.05140507,0,0.764171742722551,0.41522494,0.43955603,0.7377517,0.32127740691529844,0.24379390380730748,
1_1_1_1_1_1_1_1_32_8,293.92978,0.09576179,0.07361864,0.047451243,0.2985948,0.122710556,0.048779994,0,0.7257739081569685,0.4174745,0.43110573,0.7257519,0.2996340351569553,0.24379390380730748,
1_1_1_1_1_1_1_1_34_0,294.63736,0.097735584,0.07284449,0.047318753,0.24828525,0.08794026,0.032291643,0,0.6286639831131796,0.47689715,0.462844,0.6798504,0.18714603280775272,0.5693830174402469,
1_1_1_1_1_1_1_1_34_1,294.47903,0.09866881,0.072376356,0.04750176,0.24253461,0.08450534,0.03298883,0,0.6191290350630111,0.4832109,0.43846014,0.67244273,0.17281189024031585,0.5693830174402469,
1_1_1_1_1_1_1_1_34_2,294.8274,0.09899322,0.07534926,0.04830263,0.29985547,0.10895534,0.039931037,0,0.7422871586083388,0.46696448,0.46360388,0.7225247,0.25463551087173153,0.5693830174402469,
1_1_1_1_1_1_1_1_34_3,294.7637,0.09681734,0.07456937,0.047625616,0.27329305,0.10009807,0.03644756,0,0.6773409246090488,0.46384332,0.46614832,0.703192,0.2291402029952911,0.5693830174402469,
1_1_1_1_1_1_1_1_34_4,294.56256,0.09778686,0.073047996,0.04752934,0.25501665,0.09764175,0.03436381,0,0.6429398994727733,0.4462531,0.47935814,0.6858042,0.22132554704651106,0.5693830174402469,
1_1_1_1_1_1_1_1_34_5,294.78333,0.09955077,0.07714909,0.048838306,0.3046676,0.121420704,0.043987796,0,0.7514960246168211,0.43006787,0.46813136,0.7236917,0.28951585191662266,0.5693830174402469,
1_1_1_1_1_1_1_1_38_0,293.6727,0.09738637,0.0750847,0.047676113,0.26072624,0.09906306,0.040726565,0,0.6524191671348879,0.44932738,0.41731635,0.6908187,0.22484973004759004,0.4037644230593195,
1_1_1_1_1_1_1_1_38_1,293.40265,0.100415304,0.075947486,0.04922723,0.26733693,0.10049561,0.04015454,0,0.6735227328813019,0.45357957,0.4290153,0.68899053,0.2217093387391364,0.4037644230593195,
1_1_1_1_1_1_1_1_38_2,293.52414,0.0994944,0.07696025,0.049755737,0.28475305,0.117211275,0.044062708,0,0.7018369179535247,0.4168076,0.45356706,0.70251465,0.2723743058113943,0.4037644230593195,
1_1_1_1_1_1_1_1_38_3,293.4386,0.10020529,0.077403024,0.04916609,0.25361633,0.101214826,0.04171106,0,0.6412530128964433,0.4295043,0.41632605,0.67523813,0.22433061444318853,0.4037644230593195,
1_1_1_1_1_1_1_1_38_4,293.60956,0.10132897,0.079326004,0.051324233,0.31385925,0.1229665,0.04514499,0,0.7615561376288865,0.43699977,0.46291608,0.7189126,0.28141434489894745,0.4037644230593195,
1_1_1_1_1_1_1_1_38_5,293.60834,0.09912725,0.07443529,0.04803124,0.2598355,0.1042881,0.0402968,0,0.6581299336962271,0.42718297,0.44258633,0.68797386,0.24076260007220282,0.4037644230593195,
1_1_1_1_1_1_1_1_41_0,293.70856,0.09899302,0.074286915,0.04891749,0.23940724,0.0891466,0.03626632,0,0.6024613953073997,0.45733947,0.4216494,0.6606778,0.1828185768334182,0.514563133746292,
1_1_1_1_1_1_1_1_41_1,294.17886,0.09845724,0.074150346,0.048975307,0.26558197,0.096762605,0.037874807,0,0.6595781580687886,0.46590835,0.43738064,0.688608,0.21022828514549352,0.514563133746292,
1_1_1_1_1_1_1_1_41_2,294.6141,0.09857503,0.07257419,0.04766001,0.23673016,0.096253455,0.037268177,0,0.603381356419473,0.42187274,0.4417657,0.6648266,0.21543415960587609,0.514563133746292,
1_1_1_1_1_1_1_1_41_3,294.46295,0.09830898,0.072669834,0.048292097,0.2638597,0.097690605,0.03556253,0,0.6602013203591719,0.45960158,0.466241,0.6905858,0.2173323183374002,0.514563133746292,
1_1_1_1_1_1_1_1_42_0,294.71466,0.0954407,0.07745778,0.049036745,0.3057204,0.14491357,0.057073202,0,0.7258039456099351,0.35684577,0.43488178,0.7235475,0.34947575467349057,0.6782211945287001,
1_1_1_1_1_1_1_1_42_1,294.67053,0.09566398,0.07840388,0.048022497,0.34062085,0.14947167,0.057719033,0,0.8027160641105958,0.39002672,0.44284147,0.7528711,0.3652720889891466,0.6782211945287001,
1_1_1_1_1_1_1_1_42_2,294.6877,0.094994135,0.07741368,0.048794206,0.31077603,0.14989863,0.060083903,0,0.7350077315371989,0.3492213,0.42772475,0.7285971,0.36216969805630805,0.6782211945287001,
1_1_1_1_1_1_1_1_42_3,294.68033,0.095862456,0.07777772,0.047206685,0.34454858,0.15038262,0.05681121,0,0.8179337163571581,0.39230898,0.45161292,0.7589991,0.37152798850424695,0.6782211945287001,
1_1_1_1_1_1_1_1_44_0,294.8152,0.10023539,0.08034209,0.048307076,0.3617049,0.14657812,0.054672927,0,0.870760452342292,0.4232421,0.4566694,0.7643626,0.3574671282830181,0.2420022937191758,
1_1_1_1_1_1_1_1_44_1,295.35388,0.09888573,0.07800531,0.047409333,0.32778764,0.12993675,0.04715593,0,0.8051289078259047,0.43224895,0.4674435,0.747283,0.3203013804163971,0.2420022937191758,
1_1_1_1_1_1_1_1_44_2,295.33563,0.09973347,0.07963645,0.048466466,0.35244578,0.13166127,0.04726451,0,0.8488732427093182,0.45606548,0.47168586,0.75821906,0.31966916746260265,0.2420022937191758,
1_1_1_1_1_1_1_1_44_3,294.6092,0.101193756,0.08269275,0.050470587,0.37976184,0.14261086,0.052323185,0,0.8912943351465863,0.45398808,0.46317038,0.7653799,0.33759819098088495,0.2420022937191758,
1_1_1_1_1_1_1_1_44_4,294.8127,0.09958257,0.07899844,0.04780155,0.35055292,0.13129583,0.048060037,0,0.8499544055166962,0.455033,0.4640818,0.76000494,0.3218852797526912,0.2420022937191758,
1_1_1_1_1_1_1_1_44_5,295.35767,0.09981977,0.08005588,0.04795412,0.3713892,0.14151144,0.050210077,0,0.8881035060461779,0.4481916,0.47621864,0.77128947,0.34741366963772913,0.2420022937191758,
1_1_1_1_1_1_1_1_45_0,296.86444,0.093341805,0.07217956,0.045475356,0.28139797,0.115789175,0.041424286,0,0.6904891184639617,0.41695407,0.4730186,0.7217555,0.2904674828639005,0.31534214457518317,
1_1_1_1_1_1_1_1_45_1,295.13586,0.09728637,0.0746396,0.04931114,0.2480854,0.09979491,0.03775927,0,0.6102578144893287,0.4262687,0.4509906,0.6683812,0.21909958825325115,0.31534214457518317,
1_1_1_1_1_1_1_1_45_2,296.1983,0.09382417,0.07484139,0.04920737,0.28603667,0.11229174,0.040389124,0,0.6746507612039354,0.43618515,0.47093403,0.7064385,0.26049359584741494,0.31534214457518317,
1_1_1_1_1_1_1_1_45_3,296.18863,0.09610815,0.07799644,0.0512426,0.2972767,0.11759574,0.049599037,0,0.6958598661017994,0.4330993,0.40669155,0.7059411,0.2653748208231522,0.31534214457518317,
1_1_1_1_1_1_1_1_45_4,296.2104,0.09790374,0.07172985,0.048036862,0.25166085,0.09528596,0.0340554,0,0.6318985624149351,0.45071718,0.47340277,0.67943126,0.21029455143324255,0.31534214457518317,
1_1_1_1_1_1_1_1_45_5,296.19345,0.0974849,0.07524105,0.048978046,0.3033057,0.11343142,0.04191983,0,0.734170658886507,0.4556212,0.46032193,0.7219398,0.2650353009517593,0.31534214457518317,
1_1_1_1_1_1_1_1_47_0,294.42734,0.09555221,0.07816884,0.050023887,0.33206546,0.11933663,0.044260528,0,0.770128015058915,0.4712624,0.45890835,0.7381561,0.27736101176016353,0.5993789642589984,
1_1_1_1_1_1_1_1_47_1,294.4348,0.10113228,0.08002508,0.05350913,0.3374201,0.1222845,0.04393804,0,0.7886566830095105,0.4679866,0.47133476,0.7262465,0.2688313703929873,0.5993789642589984,
1_1_1_1_1_1_1_1_47_2,294.05612,0.100662425,0.08116397,0.052782305,0.31544483,0.124465786,0.04631696,0,0.7486074050307568,0.43413147,0.45759204,0.7133166,0.2784212107529003,0.5993789642589984,
1_1_1_1_1_1_1_1_47_3,294.4569,0.10124573,0.08172642,0.055046123,0.3459188,0.1310554,0.051299836,0,0.7931282950808826,0.45047176,0.4373637,0.72543174,0.28542516158930364,0.5993789642589984,
1_1_1_1_1_1_1_1_47_4,294.55994,0.09412394,0.07602318,0.047888793,0.3305551,0.119037926,0.042613883,0,0.7748882420067947,0.47046366,0.4727695,0.74691737,0.2875248917532713,0.5993789642589984,
1_1_1_1_1_1_1_1_47_5,294.61395,0.098313645,0.07635838,0.04806003,0.31222412,0.12163233,0.04334659,0,0.7650437572052373,0.4392969,0.47451964,0.7332104,0.29416842299246654,0.5993789642589984,
1_1_1_1_1_1_1_1_49_0,296.52704,0.088977225,0.06817952,0.04149766,0.25614524,0.094201446,0.032050196,0,0.6405080761792742,0.4622387,0.49228072,0.7211581,0.2423835341858992,0.6685582964352069,
1_1_1_1_1_1_1_1_49_1,296.5246,0.09067876,0.072083525,0.044147562,0.29645988,0.1093344,0.03682843,0,0.7157759268578876,0.46113384,0.496063,0.7407716,0.2781466497936664,0.6685582964352069,
1_1_1_1_1_1_1_1_49_2,296.45822,0.08888144,0.06797336,0.041023843,0.27366182,0.094444744,0.03269071,0,0.6816678217751987,0.48686194,0.48573416,0.739271,0.24584938681573404,0.6685582964352069,
1_1_1_1_1_1_1_1_49_3,296.42078,0.08991961,0.07167004,0.043307737,0.29193053,0.099074356,0.035481647,0,0.7084240309210099,0.49323213,0.47261146,0.74163014,0.24900327939628647,0.6685582964352069,
